Region,Site,Neighborhood,Date,DateT2,DateT3,Species,ID,Focal,Status,Snag,StatusT2,SnagT2,StatusT3,DBH,DBH stem 2,DBH stem3,DBH stem 4,DBHT2,DBHT3,Notes,Data Collectors,Data Collectors Next,Old ID,
SEKI,Pine Ridge,2,10/6/2019,,,XXXX,6057,P,0,,,,,85.5,,,,,,,,,,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,10/5/2019,ABCO,1,F,1,,1,,1,23.3,,,,55.4,,,,"TB,MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,10/5/2019,ABCO,2,F,0,no,0,no,0,28.4,,,,28.9,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,10/5/2019,ABCO,3,F,1,,1,,1,53.6,,,,53.2,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,10/5/2019,ABCO,4,F,0,no,0,fallen,0,16,,,,,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,558,P,1,,1,,,16.4,,,,17.5,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,559,P,0,no,0,,,1.7,,,,2.6,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,560,P,1,,1,,,12.9,,,,14.2,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,561,P,1,,0,no,,13.2,,,,15.6,,DBH @1.45,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,562,P,1,,1,,,14.5,,,,15.1,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,563,P,1,,1,,,19.6,,,,19.8,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,564,P,0,no,0,,,21.2,,,,,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,565,P,0,no,0,,,21.3,,,,,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,566,P,1,,1,,,23.2,,,,23.7,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,567,P,1,,1,,,27.2,,,,27.3,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,568,P,1,,1,,,35.5,,,,36.5,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,569,P,1,,1,,,39,,,,40,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,570,P,1,,1,,,46,,,,48,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,571,P,1,,1,,,49.3,,,,50.5,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,572,P,1,,1,,,56.9,,,,57.7,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,573,P,0,no,0,fallen,,2.9,,,,,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,574,P,1,,0,no,,12.6,,,,14.9,,DBH @1.4,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,575,P,0,no,0,,,15.5,,,,14,,DBH @0.8,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,576,P,1,,1,,,22,,,,23.2,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,577,P,1,,0,no,,27.3,,,,24.6,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,578,P,1,,0,snag,,34.5,,,,,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,579,P,1,,0,snag,,37.2,,,,,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,580,P,1,,1,,,43.4,,,,44.2,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,581,P,1,,0,no,,79,,,,78.5,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,582,P,1,,1,,,1.8,,,,2.8,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,583,P,1,,1,,,1.9,,,,2.3,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,584,P,1,,1,,,2,,,,2.6,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,585,P,0,no,0,,,5.3,,,,,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,586,P,1,,1,,,6.5,,,,7.5,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,587,P,1,,1,,,13.6,,,,13.8,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,588,P,1,,1,,,18,,,,20.1,,DBH @1.28,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,589,P,0,no,0,,,45,,,,,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,590,P,1,,1,,,45.6,,,,46.4,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,591,P,1,,1,,,51.1,,,,53.2,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,ABCO,592,P,1,,1,,,72.7,,,,72.7,,,,"TB, MR",,
SEKI,Pine Ridge,3,10/8/2017,,,ABCO,3021,P,1,,,,,35.9,,,,,,,"TB, MR",,,
SEKI,Pine Ridge,3,10/8/2017,,,ABCO,3022,P,1,,,,,41.1,,,,,,,"TB, MR",,,
SEKI,Pine Ridge,3,10/8/2017,,,ABCO,3033,P,1,,,,,35.7,,,,,,,"TB, MR",,,
SEKI,Pine Ridge,3,10/8/2017,,,ABCO,3034,P,1,,,,,23.6,,,,,,,"TB, MR",,,
SEKI,Pine Ridge,3,10/8/2017,,,ABCO,3035,P,0,snag,,,,46.3,,,,,,,"TB, MR",,,
SEKI,Pine Ridge,3,10/8/2017,,,ABCO,3036,P,1,,,,,7.9,,,,,,,"TB, MR",,,
SEKI,Pine Ridge,3,10/8/2017,,,ABCO,3037,P,1,,,,,114.3,,,,,,,"TB, MR",,,
SEKI,Pine Ridge,3,10/8/2017,,,ABCO,3038,P,1,,,,,37.3,,,,,,,"TB, MR",,,
SEKI,Pine Ridge,3,10/8/2017,,,ABCO,3039,P,1,,,,,53,,,,,,,"TB, MR",,,
SEKI,Pine Ridge,3,10/8/2017,,,ABCO,3040,P,0,no,,,,108,,,,,,,"TB, MR",,,
SEKI,Pine Ridge,3,10/8/2017,,,ABCO,3041,P,1,,,,,31.1,,,,,,,"TB, MR",,,
SEKI,Pine Ridge,3,10/8/2017,,,ABCO,3042,P,1,,,,,44.6,,,,,,,"TB, MR",,,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,10/5/2019,PIJE,1,F,1,,1,,0,,,,,101.2,,"statusT3 needles still on, no green veg.",,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,10/5/2019,PIJE,2,F,1,,1,,1,40,,,,41.6,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,PIJE,593,P,1,,1,,,1.6,,,,2.5,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,PIJE,594,P,1,,1,,,4,,,,6,,DBH @ 1.34,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,PIJE,595,P,1,,0,fallen,,11.3,,,,,,DBH @1.2,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,PIJE,596,P,1,,1,,,21,,,,22,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,PIJE,597,P,1,,1,,,22.6,,,,23.3,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,10/5/2019,PIJE,598,F,1,,1,,1,41.6,,,,42.2,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,PIJE,600,P,1,,1,,,25,,,,26.5,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,PIJE,602,P,1,,1,,,90.4,,,,91.4,,,,"TB, MR",,
SEKI,Pine Ridge,3,10/8/2017,,,PIJE,3020,P,1,,,,,32.2,,,,,,,"TB, MR",,,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,10/5/2019,PILA,1,F,1,,1,,0,16.5,,,,15,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,10/5/2019,PILA,2,F,1,,0,gone,0,8.2,,,,,,,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,PILA,599,P,1,,1,,,3.2,,,,4.6,,mistaken for PIJE in first census,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,PILA,601,P,1,,1,,,47.9,,,,49.8,,same tree? mistaken for PIJE in first census,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,PILA,603,P,1,,1,,,102.5,,,,105.5,,same tree? mistaken for PIJE in first census,,"TB, MR",,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,10/5/2019,PILA,604,F,1,,1,,1,124.1,,,,126.5,,,,"TB, MR",,
SEKI,Pine Ridge,3,10/8/2017,,,PILA,3043,P,1,,,,,39.4,,,,,,,"TB, MR",,,
SEKI,Pine Ridge,3,9/24/2015,10/8/2017,,XXXX,557,P,0,,0,,,114.9,,,,,,all bark and some wood gone underestimate of dbh,,"TB, MR",,
San Jacinto,Seven Pines,1,7/10/2016,,,ABCO,1,P,1,,,,,3.8,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,CADE,1,P,1,,,,,55.3,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,CADE,2,P,1,,,,,51.7,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,CADE,3,P,1,,,,,51.3,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,CADE,4,P,1,,,,,53.4,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,CADE,5,P,1,,,,,6.4,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,CADE,6,P,1,,,,,16.5,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,CADE,7,P,1,,,,,4.9,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,CADE,8,P,1,,,,,2,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,CADE,9,P,1,,,,,10.1,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,CADE,10,P,1,,,,,41,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,CADE,11,P,1,,,,,28.4,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,CADE,12,P,1,,,,,47.9,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,CADE,13,P,1,,,,,7.3,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,CADE,14,P,1,,,,,49.6,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,CADE,15,P,1,,,,,8.5,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,CADE,16,P,1,,,,,7.5,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,CADE,17,P,1,,,,,12,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,PICOU,1,P,1,,,,,35.6,,,,,,COULTER,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,PICOU,2,P,1,,,,,3.5,,,,,,COULTER,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,PICOU,3,P,1,,,,,29.9,,,,,,COULTER,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,PICOU,4,P,1,,,,,39.6,,,,,,COULTER,,,PIPO 1.12,
San Jacinto,Seven Pines,1,7/10/2016,,,PIJE,1,F,1,,,,,57.1,23.1,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,PIJE,2,F,1,,,,,42.7,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,PILA,1,F,1,,,,,8.7,,,,,,definitely not PILA (yellow),,,,
San Jacinto,Seven Pines,1,7/10/2016,,,PILA,2,F,1,,,,,8.3,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,PILA,3,F,1,,,,,31.5,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,PILA,4,F,0,no,,,,7.8,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,PILA,5,P,1,,,,,4.4,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,PILA,6,P,1,,,,,5.1,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,PILA,7,P,1,,,,,4.3,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,PILA,8,P,1,,,,,1.2,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,PIPO,1,F,1,,,,,108.6,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,PIPO,2,F,1,,,,,50.5,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,PIPO,3,F,0,no,,,,70.6,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,PIPO,4,P,1,,,,,47.6,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,PIPO,5,P,1,,,,,56,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,PIPO,6,P,1,,,,,31.8,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,PIPO,7,P,1,,,,,3.2,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,PIPO,8,P,1,,,,,1.7,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,PIPO,9,P,1,,,,,59.8,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,PIPO,10,F,0,no,,,,87.8,,,,,,,,,,
San Jacinto,Seven Pines,1,7/10/2016,,,PIPO,11,P,1,,,,,2.8,,,,,,,,,,
San Jacinto,Seven Pines,2,7/10/2016,,,ABCO,1,F,1,,,,,9.6,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,ABCO,2,F,1,,,,,14,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,ABCO,3,P,0,no,,,,37.5,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,ABCO,4,P,1,,,,,11.3,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,ABCO,5,P,1,,,,,3.5,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,ABCO,6,P,1,,,,,5.7,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,ABCO,7,P,1,,,,,4.3,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,ABCO,8,P,1,,,,,8.5,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,ABCO,9,P,1,,,,,1.8,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,ABCO,10,P,1,,,,,8.3,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,ABCO,11,P,1,,,,,12,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,ABCO,12,F,1,,,,,17.9,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,8/31/2019,,,ABCO,3307,P,1,,,,,11.6,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,ABCO,3344,P,1,,,,,19,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,ABCO,3345,P,1,,,,,3.5,,,,,,,,,,
San Jacinto,Seven Pines,2,7/10/2016,,,CADE,1,P,1,,,,,49.5,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,CADE,2,P,1,,,,,22,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,CADE,3,P,1,,,,,31.5,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,CADE,4,P,1,,,,,9.2,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,CADE,5,P,1,,,,,26.1,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,CADE,6,P,1,,,,,11,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,CADE,7,P,1,,,,,8.3,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,CADE,8,P,0,no,,,,5.5,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,CADE,9,P,1,,,,,13.1,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,CADE,10,P,1,,,,,27.2,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,CADE,11,P,1,,,,,36.5,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,8/31/2019,,,CADE,3306,P,1,,,,,5,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,CADE,3332,P,1,,,,,0.5,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,CADE,3336,P,1,,,,,9.4,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3309,P,1,,,,,12,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3310,P,1,,,,,24,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3311,P,1,,,,,3,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3312,P,1,,,,,2.6,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3313,P,1,,,,,10.6,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3314,P,1,,,,,2.2,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3315,P,1,,,,,4.5,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3316,P,1,,,,,9.5,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3317,P,1,,,,,22,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3318,P,1,,,,,5.2,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3319,P,1,,,,,8,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3320,P,1,,,,,10,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3321,P,1,,,,,26,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3322,P,1,,,,,28.5,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3323,P,1,,,,,60,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3325,P,1,,,,,55,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3326,P,1,,,,,14,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3327,P,1,,,,,27,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3328,P,1,,,,,18,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3329,P,1,,,,,27,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3330,P,1,,,,,15,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3331,P,1,,,,,2,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3333,P,1,,,,,22.5,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3334,P,1,,,,,18,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3335,P,1,,,,,10.2,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3337,P,1,,,,,17,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3338,P,1,,,,,17,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3339,P,1,,,,,11,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3340,P,1,,,,,24,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3341,P,1,,,,,18,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3342,P,1,,,,,23.2,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3343,P,1,,,,,9,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PIJE,3346,P,1,,,,,40,,,,,,,,,,
San Jacinto,Seven Pines,2,7/10/2016,,,PILA,1,F,1,,,,,8.9,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,PILA,2,F,1,,,,,51.5,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,8/31/2019,,PILA,3,F,1,,0,no,,37.8,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,PILA,4,P,1,,,,,9.1,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,PILA,5,F,1,,,,,20.4,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,PILA,6,P,1,,,,,6,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,8/31/2019,,,PILA,3308,P,1,,,,,37.5,,,,,,,,,,
San Jacinto,Seven Pines,2,8/31/2019,,,PILA,3324,P,1,,,,,9,,,,,,,,,,
San Jacinto,Seven Pines,2,7/10/2016,,,PIPO,1,F,1,,,,,95.2,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,PIPO,2,F,1,,,,,47.1,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,PIPO,3,P,1,,,,,60.9,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,PIPO,4,P,1,,,,,10.3,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,PIPO,5,P,1,,,,,46.2,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,PIPO,6,P,1,,,,,13,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,PIPO,7,F,1,,,,,26.3,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,PIPO,8,F,1,,,,,66.2,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,PIPO,9,P,1,,,,,26,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,PIPO,10,P,1,,,,,36.5,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,PIPO,11,P,1,,,,,18.3,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,PIPO,12,P,1,,,,,39.6,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,PIPO,13,P,1,,,,,14.8,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,PIPO,14,P,1,,,,,66.4,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,PIPO,15,P,1,,,,,5.2,6,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,PIPO,16,P,1,,,,,3.2,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,PIPO,17,P,1,,,,,4.5,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,PIPO,18,P,1,,,,,61.5,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,PIPO,19,P,1,,,,,67,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,PIPO,20,P,1,,,,,11.4,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,7/10/2016,,,PIPO,21,F,1,,,,,19.1,,,,,,,"TB, RB, AK",,,
San Jacinto,Seven Pines,2,8/31/2019,,,XX,3347,P,0,no,,,,6.5,,,,,,,,,,
San Jacinto,Seven Pines,3,8/17/2019,,,CADE,3203,P,1,,,,,5,3,,,,,,"TB, MC",,,
San Jacinto,Seven Pines,3,8/17/2019,,,CADE,3204,P,1,,,,,0.9,,,,,,,"TB, MC",,,
San Jacinto,Seven Pines,3,8/17/2019,,,CADE,3208,P,1,,,,,105.4,,,,,,,"TB, MC",,,
San Jacinto,Seven Pines,3,8/17/2019,,,CADE,3210,P,1,,,,,94.1,,,,,,,"TB, MC",,,
San Jacinto,Seven Pines,3,8/17/2019,,,CADE,3211,P,1,,,,,64.5,,,,,,,"TB, MC",,,
San Jacinto,Seven Pines,3,8/17/2019,,,CADE,3216,P,1,,,,,93.6,,,,,,,"TB, MC",,,
San Jacinto,Seven Pines,3,8/17/2019,,,CADE,3217,P,1,,,,,12.2,,,,,,,"TB, MC",,,
San Jacinto,Seven Pines,3,8/17/2019,,,CADE,3218,P,1,,,,,93.6,,,,,,,"TB, MC",,,
San Jacinto,Seven Pines,3,8/17/2019,,,CADE,3219,P,1,,,,,9,,,,,,,"TB, MC",,,
San Jacinto,Seven Pines,3,8/17/2019,,,CADE,3220,P,1,,,,,4.5,,,,,,,"TB, MC",,,
San Jacinto,Seven Pines,3,8/17/2019,,,CADE,3221,P,1,,,,,5.8,,,,,,,"TB, MC",,,
San Jacinto,Seven Pines,3,8/17/2019,,,CADE,3222,P,1,,,,,6.7,,,,,,,"TB, MC",,,
San Jacinto,Seven Pines,3,8/17/2019,,,CADE,3223,P,1,,,,,4.4,,,,,,,"TB, MC",,,
San Jacinto,Seven Pines,3,8/17/2019,,,CADE,3224,P,1,,,,,1,,,,,,,"TB, MC",,,
San Jacinto,Seven Pines,3,8/17/2019,,,CADE,3225,P,1,,,,,1,,,,,,,"TB, MC",,,
San Jacinto,Seven Pines,3,8/17/2019,,,PICOU,3212,P,1,,,,,13.4,,,,,,,"TB, MC",,,
San Jacinto,Seven Pines,3,8/17/2019,,,PICOU,3214,P,1,,,,,55.8,,,,,,,"TB, MC",,,
San Jacinto,Seven Pines,3,8/17/2019,,,PICOU,3215,P,1,,,,,63.4,,,,,,,"TB, MC",,,
San Jacinto,Seven Pines,3,8/17/2019,,,PIJE,3213,P,1,,,,,103.5,,,,,,,"TB, MC",,,
San Jacinto,Seven Pines,3,11/11/2015,,,PILA,1,F,1,,,,,21.8,,,,,,,"TB, CK",,,
San Jacinto,Seven Pines,3,11/11/2015,,,PILA,2,F,1,,,,,19.5,,,,,,,"TB, CK",,,
