"tree.uniqueID","X","Y"
"9pj3_1122",-119.013452014872,37.6895450025728
"9pj3_1123",-119.01341441857,37.6895450565618
"9pj3_1124",-119.013414367231,37.6895389742275
"9pj3_1126",-119.013433112605,37.6895333385439
"9pj3_1125",-119.013434286718,37.6895297225648
"9pj3_1127",-119.013464098998,37.689532898019
"9pj3_1128",-119.013468217028,37.689522556869
"9pj3_1129",-119.013459091761,37.6895208265398
"9pj3_1130",-119.013487211316,37.689534124236
"9pj3_1131",-119.013455929479,37.6895263633936
"9pj3_1132",-119.013430102958,37.6895051422694
"9pj3_1134",-119.013393737133,37.6894974740517
"9am3_1135",-119.013427090469,37.6894888790824
"9am3_1135",-119.013429112789,37.6894881476071
"9am3_1136",-119.013429699319,37.6894876866551
"9am3_1137",-119.013432250179,37.6894864233443
"9pc3_1139",-119.01340690285,37.6894925085439
"9am3_1140",-119.013397911677,37.689481466845
"9pj3_1141",-119.01340010081,37.6894660227046
"9am3_1142",-119.013412367813,37.6894688117599
"9pc3_1143",-119.013416731445,37.6894730493829
"9pc3_1144",-119.013416659851,37.6894619359134
"9am3_1145",-119.013425465951,37.6894466104036
"9am3_1146",-119.013456442462,37.6894457976199
"9am3_1147",-119.013455201048,37.6894539320357
"9pc3_1148",-119.013492211914,37.6894463049886
"9am3_1149",-119.013417880239,37.6894201344428
"9am3_1150",-119.013391941764,37.6894311733741
"9am3_1151",-119.013352317146,37.6894785572602
"9am3_1152",-119.013330255245,37.689469531551
"9am3_1153",-119.013355461076,37.6894195179391
"9pj3_1154",-119.013108596461,37.6893318049424
"9pj3_1155",-119.013080876282,37.6893544921065
"9pj3_1156",-119.013089292139,37.6893650509342
"9pj3_1157",-119.013101575451,37.6893810127044
"9pj3_1158",-119.013033244613,37.6893870315837
"9pj3_1159",-119.013059280182,37.6894049850079
"9pj3_1160",-119.013056372411,37.6894036821403
"9pj3_1161",-119.013065314971,37.6894575398638
"9pj3_1162",-119.013064393638,37.6894330587119
"9pj3_1163",-119.01307435175,37.6894419064188
"9pj3_1164",-119.013086843105,37.6894537285387
"9pj3_1165",-119.01307619917,37.6894483938747
"9pc3_1166",-119.01301130483,37.6894666976184
"9pj3_1167",-119.012991595735,37.6894541006858
"9pj3_1168",-119.013069543882,37.6895702918573
"9pj3_1169",-119.013123164263,37.6897046284214
"9pj3_1170",-119.013054313749,37.6895885421471
"9pj3_1171",-119.01311722896,37.6895218115701
"9am3_1172",-119.013179209711,37.6895566645242
"9pc3_1173",-119.013134482316,37.6892601368357
"9pj3_1174",-119.013119330703,37.6892392314672
"9am3_1175",-119.013107415155,37.6892340480453
"9pj3_1176",-119.013069096842,37.6892526070748
"9pj3_1177",-119.01304988889,37.6892642430606
"10ac2_1",-118.950196035163,37.6135054170024
"10ac2_2",-118.950295803908,37.6134074346996
"10ac2_3",-118.950137421601,37.6134448736953
"10ac3_1",-118.949899785296,37.6116601610337
"10ac3_2",-118.950005717428,37.611520544655
"10pj2_1",-118.950333000174,37.6134180000442
"10pj2_2",-118.950260213886,37.613499131886
"10pj2_3",-118.950177203784,37.6134956614504
"10pj3_1",-118.949951999932,37.6116449999856
"10pj3_2",-118.949919198641,37.6116138148923
"10pj3_3",-118.949787503639,37.6115692355474
"10ac1_6",-118.948270515433,37.6121890449034
"10pj1_2",-118.948184237731,37.6122128443329
"10ac1_5",-118.948229086345,37.6122036135762
"10ac1_4",-118.948258775882,37.6122770370395
"10ac1_3",-118.948297383244,37.6122920302067
"10ac1_7",-118.948287589233,37.6123005166672
"10ac1_1",-118.94821635043,37.6123330619953
"10ac1_2",-118.948386440091,37.612315796088
"10pj1_1",-118.948473260032,37.6122758888168
"10pj1_3",-118.9485274171,37.6122665863498
"10ac2_3",-118.950238676572,37.6133151703561
"10pj2_3",-118.95026946062,37.6133768293895
"10ac2_1",-118.950283269806,37.613395026773
"10pj2_2",-118.95034413221,37.6134012679574
"10pj2_4",-118.950432947634,37.6134372785982
"10ac2_4",-118.95047636509,37.613471118668
"10pj2_5",-118.950435291257,37.6134849664412
"10pj2_1",-118.950438501007,37.6133232334281
"10ac2_2",-118.950411707601,37.6133045445126
"10ac2_5",-118.950368032024,37.6133794855802
"10pj3_1",-118.949951962955,37.6115864456086
"10pj3_2",-118.949924990749,37.6115467130693
"10ac3_1",-118.949887077698,37.6115817226014
"10pj3_3",-118.949831579477,37.6114706988455
"10ac3_2",-118.950046158034,37.6114987381703
"10ac3_3",-118.949919720244,37.6116848059109
"10ac3_4",-118.950008617983,37.611496017452
"10ac3_5",-118.949873950881,37.6114523821923
"10pj3_4",-118.949776249464,37.6114406422495
"10jo1_1500",-118.948462654813,37.6122033309427
"10ac1_1501",-118.94846926853,37.6121664072124
"10ac1_1502",-118.948442745333,37.6121524410451
"10ac1_1503",-118.948446428715,37.6121463928823
"10ac1_1504",-118.948410300698,37.6121177157892
"10ac1_1505",-118.948380000355,37.6121010272723
"10ac1_1506",-118.948402397313,37.6122129942256
"10ac1_1507",-118.948406920619,37.6122218530633
"10ac1_1508",-118.948351410957,37.612221613803
"10ac1_1509",-118.948393591301,37.6121660496515
"10ac1_1510",-118.948363878674,37.6121746882731
"10ac1_1511",-118.948342339247,37.612187939423
"10ac1_1512",-118.948381738602,37.6121216946488
"10ac1_1513",-118.948344037078,37.612132735843
"10ac1_1514",-118.948332777902,37.6121433803338
"10ac1_1515",-118.948331902078,37.6121284479171
"10ac1_1516",-118.948272335169,37.6121104412393
"10ac1_1517",-118.948236381182,37.6120082330339
"10ac1_1518",-118.948224137019,37.6120578912242
"10ac1_1519",-118.948238542924,37.6120943108913
"10ac1_1520",-118.948240854557,37.6120978543178
"10jo1_1521",-118.948228275546,37.6121064044753
"10ac1_1522",-118.948177704221,37.6121045039756
"10ac1_1523",-118.948179263753,37.6120398914193
"10ac1_1524",-118.948132997736,37.6120126910808
"10ac1_1525",-118.948148660414,37.6121098356218
"10ac1_1526",-118.948086882612,37.6120969310082
"10ac1_1527",-118.948064869063,37.612103832033
"10ac1_1528",-118.94807272265,37.6121074606221
"10ac1_1529",-118.948074911805,37.6121224728068
"10ac1_1530",-118.948075587678,37.6121309259908
"10ac1_1531",-118.948104411134,37.6121553194875
"10ac1_1532",-118.948088772605,37.6121623455794
"10ac1_1533",-118.94807276666,37.6121866025454
"10ac1_1534",-118.948200218626,37.6121901496586
"10ac1_1535",-118.948028121328,37.6121379542243
"10ac1_1536",-118.94803100272,37.6121463157418
"10ac1_1537",-118.948031382889,37.6121518180898
"10ac1_1538",-118.948065194154,37.6121754958266
"10ac1_1539",-118.948060161106,37.6121771863269
"10ac1_1540",-118.948091686846,37.6121895041612
"10ac1_1541",-118.948104034358,37.6120504461515
"10ac1_1542",-118.948108356848,37.6120515293385
"10ac1_1543",-118.948075122756,37.6122021887224
"10ac1_1544",-118.948082104965,37.6122146109645
"10ac1_1545",-118.948089865737,37.6122311888885
"10ac1_1546",-118.94810610396,37.6122204231199
"10ac1_1547",-118.947990044248,37.6122028055246
"10ac1_1548",-118.94799391883,37.6122138850029
"10ac1_1549",-118.94799788049,37.6122109310371
"10ac1_1550",-118.948021377487,37.6121844510671
"10ac1_1551",-118.948014156755,37.612215938566
"10ac1_1552",-118.948018076207,37.61222558053
"10ac1_1553",-118.948036052619,37.6122371214682
"10ac1_1554",-118.948037975976,37.6123090452909
"10ac1_1555",-118.94805977786,37.6122547925795
"10ac1_1556",-118.948050054586,37.6122580774298
"10ac1_1557",-118.948033345246,37.6122763161342
"10ac1_1558",-118.948002629845,37.6123032028669
"10ac1_1559",-118.947974690318,37.6123120639435
"10ac1_1560",-118.94798102756,37.6123340968797
"10ac1_1561",-118.947987914187,37.612409526949
"10ac1_1562",-118.948033607618,37.6123695285352
"10ac1_1563",-118.948067252715,37.612347521367
"10ac1_1564",-118.948092045896,37.6123333676909
"10ac1_1565",-118.948092259754,37.6123093713297
"10ac1_1566",-118.9480918182,37.6123081680514
"10ac1_1567",-118.948092394065,37.6123022852056
"10ac1_1568",-118.948141002625,37.6122955723247
"10ac1_1569",-118.948114424118,37.6123220473335
"10ac1_1570",-118.948041290332,37.612439125083
"10ac1_1571",-118.948054679521,37.6124470442073
"10ac1_1572",-118.94807736774,37.6124569182051
"10jo1_1573",-118.948100328294,37.6124344169691
"10ac1_1574",-118.94813405452,37.6124056771438
"10ac1_1575",-118.948164217431,37.6123926926619
"10ac1_1576",-118.948164038015,37.6123991882215
"10ac1_1577",-118.948192923893,37.6123922675179
"10ac1_1578",-118.948200966324,37.612394410427
"10ac1_1579",-118.94820011915,37.6124337204561
"10ac1_1580",-118.948203693258,37.6124385073205
"10ac1_1581",-118.948218141334,37.612439423972
"10ac1_1582",-118.948211377151,37.6124409902857
"10ac1_1583",-118.948222441492,37.6124512814954
"10ac1_1584",-118.948207922389,37.6124509993121
"10pj1_1585",-118.948215039416,37.6125043975727
"10pj1_1586",-118.948155563249,37.6124965510799
"10ac1_1587",-118.948133799904,37.6122821193061
"10ac1_1588",-118.94814281823,37.6122740598674
"10ac1_1589",-118.948145661049,37.6122643177874
"10ac1_1590",-118.94817092632,37.6122836070037
"10ac1_1591",-118.948190108818,37.6122595009619
"10ac1_1592",-118.948215870598,37.612263354171
"10ac1_1593",-118.94826849259,37.6122995805718
"10ac1_1594",-118.948263400286,37.6123118591295
"10ac1_1595",-118.948284940009,37.6123296768588
"10ac1_1596",-118.948270148948,37.6123447909022
"10ac1_1597",-118.948258801156,37.6123506436425
"10ac1_1598",-118.948384467486,37.6123651381282
"10ac1_1599",-118.948344237694,37.6123876611621
"10ac1_1600",-118.948340253719,37.6124046710918
"10ac1_1601",-118.948304139548,37.612415334754
"10jo1_1602",-118.948341647073,37.6124256240437
"10jo1_1603",-118.948314693117,37.6124583396605
"10jo1_1604",-118.948324480592,37.6124652444963
"10ac1_1605",-118.948365121961,37.6124726574973
"10ac1_1607",-118.948415065194,37.6124353369434
"10ac1_1606",-118.948412675985,37.6124278936264
"10ac1_1608",-118.94843549932,37.6124779685373
"10ac1_1609",-118.948505526769,37.6124629014225
"10ac1_1610",-118.948511182955,37.612462716759
"10ac1_1611",-118.948494162701,37.6124392279851
"10ac1_1612",-118.948503328716,37.6124236535348
"10ac1_1614",-118.94851496296,37.6124481451384
"10ac1_1613",-118.948522904583,37.6124459665376
"10ac1_1615",-118.948566767117,37.6124214306981
"10ac1_1616",-118.948557289773,37.6124229398324
"10pj1_1617",-118.948551071169,37.6124239420081
"10ac1_1618",-118.948544738889,37.6124172965741
"10ac1_1619",-118.948469709484,37.6124020378251
"10ac1_1620",-118.94849410696,37.6123934128596
"10ac1_1621",-118.948509180446,37.6124007950147
"10ac1_1622",-118.948516325064,37.6123851586678
"10ac1_1623",-118.948497025428,37.6123766475345
"10jo1_1624",-118.948494045682,37.6123727695036
"10ac1_1625",-118.948524589402,37.6123724493751
"10ac1_1626",-118.948547528558,37.6123564488531
"10ac1_1627",-118.948539421991,37.6123296695969
"10ac1_1628",-118.948497088906,37.6123444852097
"10jo1_1629",-118.9484818564,37.6123260342115
"10ac1_1630",-118.948433179261,37.6123406435435
"10jo1_1631",-118.948486837982,37.6123214652315
"10ac1_1632",-118.948704708471,37.6123133828716
"10ac1_1633",-118.948718090992,37.6123107286575
"10ac1_1634",-118.948736308685,37.6122944276837
"10pj1_1635",-118.948696707198,37.612234336362
"10ac1_1636",-118.948654817756,37.6122193732205
"10ac1_1637",-118.948607139822,37.6122255028071
"10ac1_1638",-118.948646724769,37.612272069613
"10ac1_1641",-118.948586411316,37.6122324762726
"10pj1_1640",-118.948596303386,37.6122732318267
"10ac1_1639",-118.948601972328,37.6122802946104
"10ac1_1643",-118.948554163143,37.6121596482153
"10ac1_1644",-118.948560635521,37.6121760961636
"10ac1_1645",-118.948559132178,37.6121872792901
"10ac1_1646",-118.948551383585,37.612191717447
"10ac1_1642",-118.948576414219,37.6121847816701
"10ac1_1647",-118.948253478118,37.612194707114
"10ac1_1648",-118.948219861215,37.6122065119802
"10pj2_1649",-118.950104963887,37.6135005121596
"10ac2_1650",-118.950233164497,37.6135496157647
"10pj2_1651",-118.950274391873,37.6136479281905
"10ac2_1652",-118.950323303788,37.6134910816348
"10ac2_1654",-118.950364418814,37.613578093506
"10ac2_1656",-118.950428847832,37.6136425795584
"10ac2_1657",-118.950429830184,37.6136103754307
"10ac2_1658",-118.95042579996,37.6135768206633
"10ac2_1659",-118.950432186141,37.6135924927104
"10ac2_1660",-118.950434619083,37.6135078158609
"10ac2_1661",-118.950396395359,37.6134400402984
"10pj2_1662",-118.950501697319,37.6134499062889
"10pj2_1663",-118.95046521387,37.6134361847872
"10ac2_1664",-118.950418612711,37.613426800457
"10ac2_1665",-118.95047751158,37.613418148054
"10ac2_1653",-118.950341240875,37.6135359970138
"10ac2_1653",-118.950374986801,37.6136660122217
"10ac2_1666",-118.950466941234,37.6136261745155
"10ac2_1667",-118.95051442267,37.6136403325366
"10ac2_1668",-118.950507637476,37.6136226524062
"10ac2_1669",-118.9504617977,37.6136083157281
"10ac2_1670",-118.950478729472,37.6136033607294
"10ac2_1671",-118.950463798386,37.6135979270895
"10ac2_1672",-118.950451932234,37.6136094289164
"10ac2_1674",-118.950503395407,37.6135337597695
"10ac2_1673",-118.950487278832,37.613549394732
"10ac2_1675",-118.95051454894,37.6135740831171
"10ac2_1676",-118.950518018734,37.6135722716955
"10ac2_1677",-118.950532621343,37.6135594748714
"10ac2_1678",-118.950540799857,37.6135580263308
"10ac2_1679",-118.950629600014,37.6135866900585
"10ac2_1680",-118.950634326199,37.6135765320031
"10pj2_1681",-118.950637518989,37.6135707935415
"10ac2_1682",-118.950554073987,37.6135014649699
"10ac2_1683",-118.950677355018,37.613447639171
"10ac2_1684",-118.95067315575,37.6133939780834
"10pj2_1685",-118.950648031247,37.613346692412
"10ac2_1686",-118.950653571432,37.6133542981982
"10ac2_1687",-118.950658210126,37.6133718245575
"10ac2_1688",-118.950557854924,37.6133937685424
"10ac2_1689",-118.950630009371,37.6133108840924
"10ac2_1690",-118.950599662687,37.6133172967322
"10ac2_1691",-118.950566004508,37.6133425169263
"10ac2_1692",-118.950568189618,37.6133234625847
"10ac2_1693",-118.950558079945,37.6133227079431
"10ac2_1693",-118.950565050545,37.6132706039499
"10ac2_1694",-118.950565814641,37.6132755795729
"10ac2_1695",-118.950563564862,37.6132676056597
"10ac2_1696",-118.95051882214,37.6133384528284
"10ac2_1697",-118.950515161294,37.6133433149442
"10ac2_1698",-118.950521170809,37.6133394381698
"10ac2_1699",-118.95052135683,37.6133014482939
"10ac2_1700",-118.950519077774,37.6132983775022
"10pj2_1701",-118.950502787687,37.6132796650539
"10ac2_1702",-118.950488576026,37.6133012240798
"10ac2_1703",-118.950464949014,37.6133607438858
"10ac2_1704",-118.950462881071,37.6132548724796
"10ac2_1705",-118.950457209092,37.6132793768353
"10ac2_1706",-118.950454088187,37.6132893840486
"10ac2_1707",-118.950440875019,37.6132771264257
"10ac2_1708",-118.950440875441,37.6132849756761
"10ac2_1709",-118.950433744543,37.6132606864187
"10ac2_1710",-118.950422870936,37.6132602807707
"10pj2_1711",-118.950417070094,37.6132748847425
"10ac2_1712",-118.950400700603,37.6132810490644
"10ac2_1713",-118.950382786005,37.6132912039781
"10ac2_1714",-118.950330603593,37.6133835187384
"10ac2_1715",-118.950325215338,37.6133396470285
"10ac2_1716",-118.950308052209,37.6133382872134
"10ac2_1717",-118.950282772086,37.6133151726974
"10ac2_1718",-118.950268562423,37.6132958201839
"10ac2_1719",-118.950245067088,37.6132912627509
"10ac2_1720",-118.950273613233,37.6132820986306
"10ac2_1721",-118.950239345381,37.6132711511828
"10ac2_1722",-118.950242024032,37.6132621844373
"10ac2_1723",-118.950256680713,37.6132559376546
"10ac2_1724",-118.95021041236,37.6132456180505
"10ac2_1725",-118.950205053331,37.6132280274005
"10ac2_1726",-118.950270977522,37.6132393690221
"10ac2_1727",-118.950285632963,37.6132411785386
"10ac2_1728",-118.950294448625,37.6132384636243
"10ac2_1729",-118.950293976596,37.613242488474
"10ac2_1730",-118.950304583589,37.6132455409945
"10ac2_1731",-118.95019779456,37.6132542451821
"10ac2_1732",-118.950202829361,37.6132564325946
"10ac2_1733",-118.95020749323,37.6133039478248
"10ac2_1734",-118.950185127125,37.613317807379
"10ac2_1736",-118.950184043868,37.6133243071571
"10ac2_1735",-118.950198271899,37.6133187350796
"10ac2_1738",-118.950188485467,37.6133222392347
"10ac2_1739",-118.950150904152,37.6133607188561
"10ac2_1740",-118.950077898151,37.6133910813909
"10ac2_1741",-118.950066174091,37.6133692840071
"10ac2_1742",-118.950070830818,37.6133663942976
"10ac2_1743",-118.950091120572,37.6133595719825
"10ac2_1744",-118.95009628359,37.6133584414733
"10ac2_1745",-118.950092138199,37.6133402074293
"10ac2_1746",-118.950134131075,37.6134243980149
"10ac2_1747",-118.95006327923,37.6133091895304
"10ac2_1749",-118.950063151815,37.6133258409744
"10ac2_1748",-118.950062023562,37.6133196430066
"10pj2_1750",-118.950053083952,37.61333570033
"10ac2_1752",-118.950056976239,37.6133451395294
"10ac2_1753",-118.950037273444,37.6133453382869
"10ac2_1754",-118.950017746021,37.6132900716425
"10ac2_1755",-118.950032271378,37.6132733587418
"10ac2_1756",-118.950019519878,37.6132696924097
"10ac2_1758",-118.950019915905,37.6132657986865
"10ac2_1759",-118.950044007693,37.6132485720135
"10ac2_1760",-118.950004630242,37.6132462385891
"10ac2_1761",-118.950044043553,37.6132487984645
"10ac2_1762",-118.94999740268,37.6132297972661
"10ac2_1763",-118.95002383787,37.6131914021164
"10ac2_1764",-118.950054649922,37.6132220533972
"10ac2_1765",-118.950083793736,37.6132035167774
"10ac2_1766",-118.950127442856,37.6132132539231
"10ac2_1767",-118.950107694478,37.6131794547181
"10ac2_1768",-118.950158583685,37.6131773586571
"10pj2_1769",-118.950183309192,37.6131477082531
"10ac2_1770",-118.950172573272,37.6131813248283
"10ac2_1771",-118.950171789257,37.6131854654407
"10ac2_1772",-118.950190872429,37.6131783406613
"10ac3_1173",-118.950235507079,37.6131460803597
"10ac2_1774",-118.950225023405,37.6131570859969
"10ac2_1775",-118.950218870186,37.6131670944142
"10ac2_1776",-118.950210808215,37.6131913672379
"10ac2_1777",-118.950209141415,37.6132071420068
"10ac2_1778",-118.950259309755,37.6131665473917
"10ac2_1779",-118.950381696313,37.6131550057465
"10pj2_1780",-118.950382791571,37.6131710018036
"10ac2_1781",-118.950415704368,37.6131299123466
"10ac2_1782",-118.950430996955,37.6131440396621
"10ac2_1783",-118.950418791705,37.6131872923757
"10ac2_1784",-118.950438122435,37.6131903168039
"10ac2_1785",-118.950378831663,37.6132117174666
"10ac2_1786",-118.950376367425,37.6132399082631
"10pj2_1787",-118.950338760351,37.6132113157886
"10ac3_1788",-118.950075042223,37.6114199274214
"10ac3_1789",-118.950081931911,37.6114779604318
"10ac3_1790",-118.950195805674,37.6114168422089
"10ac3_1791",-118.950205139023,37.6114285757195
"10ac3_1792",-118.950160548582,37.6114944848368
"10ac3_1793",-118.950161278039,37.611498969487
"10pm3_1794",-118.950172916985,37.6115025729304
"10ac3_1795",-118.950196405625,37.6114974268493
"10ac3_1796",-118.950194265472,37.6115245104131
"10ac3_1797",-118.950195617399,37.6115288773117
"10pj3_1798",-118.950190673772,37.611537708808
"10pm3_1799",-118.95017229998,37.6115781195978
"10ac3_1800",-118.950248712633,37.6116101988794
"10ac3_1801",-118.950257027732,37.6116332917892
"10ac3_1802",-118.950174235176,37.6116180174057
"10pj3_1803",-118.950141312913,37.6116353662725
"10ac3_1804",-118.950170921314,37.6116710616865
"10ac3_1805",-118.950156690056,37.6116998214196
"10ac3_1806",-118.950116106985,37.6116988308652
"10ac3_1807",-118.950102839421,37.6116817479829
"10ac3_1808",-118.950103485654,37.6117295410795
"10pm3_1809",-118.950079766142,37.6117244205085
"10ac3_1810",-118.950052237457,37.6117192636803
"10ac3_1811",-118.950044854562,37.6117183220768
"10ac3_1812",-118.949987395285,37.6116694623012
"10ac3_1813",-118.949876405672,37.6117752657899
"10ac3_1814",-118.949725908367,37.611778907306
"10ac3_1815",-118.949756683817,37.6116917074397
"10ac3_1816",-118.949739075177,37.6116917651484
"10ac3_1817",-118.949731583962,37.6116879352429
"10jo3_1818",-118.949722839942,37.6116451848121
"10ac3_1819",-118.949705818026,37.611636453055
"10ac3_1820",-118.949727517274,37.6115931357959
"10ac3_1821",-118.949700757955,37.6115690688532
"10ac3_1822",-118.949680262207,37.6114259369366
"10xx3_1823",-118.949731736806,37.6115828262156
"10xx3_1824",-118.94967915067,37.611538337602
"10xx3_1826",-118.949690248885,37.6115802684619
"10xx3_1827",-118.949657984912,37.6115587031418
"10xx3_1828",-118.94962103853,37.6115633160607
"10ac3_1828",-118.949589460942,37.6113439068867
"10ac3_1829",-118.949719293063,37.611376513279
"10ac3_1830",-118.949711912139,37.611291602064
"10ac3_1831",-118.949709258415,37.611278449612
"10pj3_1832",-118.949764461464,37.6113471165971
"10ac3_1833",-118.949787853284,37.6113654971101
"10ac3_1834",-118.949777369928,37.6114360756204
"10ac3_1835",-118.94983048737,37.611403434334
"10ac3_1836",-118.949862103175,37.6113017646141
"10ac3_1837",-118.949830684737,37.6114633087094
"10ac3_1838",-118.949836966501,37.6114593151915
"10ac3_1839",-118.949828632407,37.6114522143627
"10jo3_1840",-118.94986994526,37.6115130621456
"17ac1_1",-118.560306664739,36.0207779960483
"17ac1_2",-118.560474080481,36.0209183837884
"17ac1_3",-118.56040161654,36.0210209614038
"17ac1_4023",-118.560987777881,36.0211857444075
"17ac2_1",-118.55861729974,36.0197106762292
"17ac2_2",-118.558598374563,36.0197120316157
"17ac2_3",-118.558572437854,36.0197367524899
"17ac2_4035",-118.558307102472,36.019675503819
"17ac2_4036",-118.558319199961,36.0196892871774
"17ac2_4037",-118.558305879133,36.0197003843589
"17ac2_4042",-118.558354305566,36.0196822550091
"17ac2_4043",-118.558399613932,36.0197004096844
"17ac2_4044",-118.558401327941,36.0196852926173
"17ac2_4046",-118.558409925083,36.0196760686937
"17ac2_4049",-118.558436508793,36.0196638589593
"17ac2_4050",-118.558415658249,36.0196549687494
"17ac2_4051",-118.558435020943,36.0196506828932
"17ac2_4054",-118.558391437007,36.0196288610141
"17ac2_4055",-118.558384104267,36.0196222140444
"17ac2_4056",-118.558371862537,36.0196206398993
"17ac2_4057",-118.558349351552,36.0196116920555
"17ac2_4062",-118.558427321138,36.019631978351
"17ac2_4064",-118.558475378006,36.0196170541959
"17ac2_4065",-118.558465921462,36.0196009103493
"17ac2_4066",-118.558477153922,36.0195971421559
"17ac2_4067",-118.558378376313,36.0195986521013
"17ac2_4069",-118.558483819651,36.0195952838017
"17ac2_4071",-118.558421235708,36.0195978468943
"17ac2_4072",-118.558443731894,36.0195855716053
"17ac2_4073",-118.558396910246,36.0195949594677
"17ac2_4075",-118.558446075394,36.0195843866192
"17ac2_4076",-118.558457931925,36.0195767968716
"17ac2_4078",-118.558407672047,36.0195717689661
"17ac2_4079",-118.55842269396,36.019561700336
"17ac2_4080",-118.55840731061,36.0195538684844
"17ac2_4081",-118.558397989761,36.0195588751289
"17ac2_4082",-118.558406278411,36.0195615643283
"17ac2_4086",-118.55836874989,36.0195325611415
"17ac2_4088",-118.558355314211,36.0195148193874
"17ac2_4089",-118.558537852934,36.0195844173642
"17ac2_4090",-118.558526672585,36.0195829351415
"17ac2_4091",-118.558520988195,36.0195895685625
"17ac2_4094",-118.558495243876,36.0196281683652
"17ac2_4095",-118.558521342961,36.0196330851718
"17ac2_4098",-118.558564948366,36.019627855704
"17ac2_4099",-118.55855913912,36.0196862942798
"17ac2_4104",-118.558600369759,36.0195303837686
"17ac2_4105",-118.55863991161,36.0195690890424
"17ac2_4106",-118.558643672091,36.0195387757007
"17ac2_4108",-118.558649991809,36.0195372200025
"17ac2_4112",-118.558723215301,36.0195411997633
"17ac2_4113",-118.558694327174,36.0195765745695
"17ac2_4115",-118.558690284568,36.0195783899849
"17ac2_4116",-118.558690232875,36.0195842875056
"17ac2_4117",-118.558689582122,36.0195912646455
"17ac2_4119",-118.558651686954,36.0196162472172
"17ac2_4122",-118.55869917186,36.0195964660781
"17ac2_4123",-118.558659056484,36.0196079629448
"17ac2_4124",-118.558666997141,36.0196199147336
"17ac2_4125",-118.558672362408,36.0196011361949
"17ac2_4126",-118.558675267031,36.0196000741889
"17ac2_4131",-118.558682508474,36.0196098310957
"17ac2_4136",-118.558786338897,36.019619956526
"17ac2_4137",-118.558808201735,36.0196580848356
"17ac2_4138",-118.558791184209,36.0196569266341
"17ac2_4139",-118.55878116279,36.0196489363675
"17ac2_4140",-118.558767042904,36.0196445171092
"17ac2_4142",-118.558744976211,36.0196677423162
"17ac2_4146",-118.558787951917,36.0197034969016
"17ac2_4147",-118.558778601469,36.0197005771666
"17ac2_4148",-118.558751718543,36.0196604086382
"17ac2_4150",-118.558709448618,36.0196722551644
"17ac2_4151",-118.558726393711,36.0196723720997
"17ac2_4152",-118.558712760847,36.0196657569173
"17ac2_4154",-118.558723953911,36.019687520433
"17ac2_4156",-118.55871218826,36.0196728319202
"17ac2_4157",-118.558845704201,36.0196343578073
"17ac2_4158",-118.558718274211,36.0196917412556
"17ac2_4159",-118.558733190654,36.0196846144551
"17ac2_4160",-118.558761996968,36.0196885830643
"17ac2_4162",-118.5587583899,36.0196935721998
"17ac2_4164",-118.558745373187,36.0196999069252
"17ac2_4165",-118.558765028845,36.0197070544655
"17ac2_4166",-118.558791533243,36.0197350429624
"17ac2_4168",-118.558774308735,36.0197324576707
"17ac2_4169",-118.558747985159,36.0197359045525
"17ac2_4170",-118.55873485693,36.019727521375
"17ac2_4171",-118.558767506685,36.0197379669704
"17ac2_4172",-118.558727378177,36.0197433879953
"17ac2_4173",-118.558753906963,36.0197422386525
"17ac2_4175",-118.558759469311,36.0197585840615
"17ac2_4179",-118.558774367202,36.0198088251804
"17ac2_4183",-118.55879207498,36.01977297367
"17ac2_4184",-118.558803119739,36.019768313871
"17ac2_4185",-118.55881134075,36.0197349659435
"17ac2_4186",-118.558868698351,36.01967432123
"17ac2_4187",-118.558859240974,36.019666736485
"17ac2_4188",-118.558856347607,36.0196697580433
"17ac2_4189",-118.558862755807,36.019691395348
"17ac2_4190",-118.558861808548,36.0196918873726
"17ac2_4191",-118.558844536515,36.0196962616077
"17ac2_4193",-118.558821426264,36.0196853656759
"17ac2_4194",-118.558837808775,36.0196893209449
"17ac2_4195",-118.558828611949,36.0197020946159
"17ac2_4197",-118.558861080152,36.0196862665571
"17ac2_4198",-118.558867898876,36.0197547151912
"17ac2_4200",-118.558865295867,36.0197421667405
"17ac2_4201",-118.558858736755,36.0197385197554
"17ac2_4202",-118.55886438842,36.0197445435913
"17ac2_4203",-118.558872157844,36.0197576460777
"17ac2_4204",-118.558861117046,36.0197651747521
"17ac2_4205",-118.558868654474,36.0197772087709
"17ac2_4206",-118.558868073863,36.0197758374386
"17ac2_4207",-118.55888925562,36.019772864447
"17ac2_4209",-118.558907179134,36.0197731277078
"17ac2_4210",-118.558924200725,36.0197709246967
"17ac2_4212",-118.558886586743,36.0197773916777
"17ac2_4213",-118.55884388691,36.0197702395517
"17ac2_4214",-118.558869472709,36.019819456705
"17ac2_4228",-118.558835097689,36.0198320692513
"17ac2_4234",-118.558692192427,36.0198763526102
"17ac2_4235",-118.55866908947,36.0198735058296
"17ac2_4238",-118.558668510526,36.019824723588
"17ac2_4239",-118.558694430456,36.0198250231174
"17ac2_4242",-118.558721877945,36.0198059966383
"17ac2_4243",-118.558738639089,36.019806190801
"17ac2_4244",-118.558749081141,36.0198170309749
"17ac2_4246",-118.558671134066,36.0198193738498
"17ac2_4249",-118.558747093553,36.019887313784
"17ac2_4250",-118.558756426908,36.0198966242106
