"","Year","zeroRing","raw_growth","BAI","spline_growth","fss_growth","Site","Species","Neighborhood","ID","label","siteno","Region","hilo","tree.uniqueID","DBH","focalBA","hegyi","BA","Name","Longitude","Latitude","Date","Month","hydroyear","total_ppt_mm","mean_temp_C","spei1","spei6","spei12","spi12","cutoff","droughtyear","post1","post2","spei_post1","spei_post2","Year_post1","Year_post2","avg_growth","diff","reduction","drought_fx","post1_fx","post2_fx"
"960",1968,"no",0.7,159.743703249734,0.885244671687212,0.847229614343509,"pp","AC",2,2,"18AC2_2A",18,"SENF","high","18ac2_2",24.4,0.0467595744,6.22918016290298,313.915669914,"pp2",-118.54364,36.0892155,"1968-09",9,1968,568,7.89166666666667,-0.776105450060405,-0.932142654254684,-1.17537960064836,-1.13933160145563,-1.16638803792098,"yes",1.51015222829924,1.4675389194817,2.16302664217092,-0.297409783381581,1969,1970,0.659209374289272,-0.22603529739794,"no",-0.342888475519087,-1.29085369110142,-1.22621063461655
"961",1977,"no",0.605,171.449356016825,0.655307963619672,0.54622741499073,"pp","AC",2,2,"18AC2_2A",18,"SENF","high","18ac2_2",24.4,0.0467595744,6.22918016290298,313.915669914,"pp2",-118.54364,36.0892155,"1977-09",9,1977,363,7.43333333333333,0.0140515044129522,0.186124009766989,-1.87749231153683,-2.12281402324618,-1.16638803792098,"yes",1.55206686370123,1.44545861265286,1.84410351574461,-0.158119028248206,1978,1979,0.659209374289272,0.00390141066960037,"yes",0.00591831794535186,-1.35443688187018,-1.19271549985357
"962",1987,"no",1.24,452.821625266064,1.25370171231309,1.02414201583989,"pp","AC",2,2,"18AC2_2A",18,"SENF","high","18ac2_2",24.4,0.0467595744,6.22918016290298,313.915669914,"pp2",-118.54364,36.0892155,"1987-09",9,1987,545,7.43333333333333,-0.434527750396031,-1.02713113318217,-1.16954175020133,-1.24469366522598,-1.16638803792098,"yes",0.959578460087221,1.25764170505715,-0.458446692090756,-0.409444398407616,1988,1989,0.659209374289272,-0.594492338023816,"no",-0.901826280405629,-0.455650507278955,-0.907803126151053
"963",2007,"no",0.56,277.3171799918,0.662166880726538,0.766404584962322,"pp","AC",2,2,"18AC2_2A",18,"SENF","high","18ac2_2",24.4,0.0467595744,6.22918016290298,313.915669914,"pp2",-118.54364,36.0892155,"2007-09",9,2007,549,7.71666666666667,0.391946775132961,-1.10503153450662,-1.2515852123956,-1.22629050792537,-1.16638803792098,"yes",0.6847887238704,1.12362535320349,-0.476908895977531,-0.577288696319726,2008,2009,0.659209374289272,-0.00295750643726567,"no",-0.00448644475126633,-0.0388030731642839,-0.704504512568448
"964",2014,"no",0.325,170.433364952657,0.434396341851724,0.584190595834125,"pp","AC",2,2,"18AC2_2A",18,"SENF","high","18ac2_2",24.4,0.0467595744,6.22918016290298,313.915669914,"pp2",-118.54364,36.0892155,"2014-09",9,2014,450,8.29166666666667,-0.351832017659757,-0.356005784411066,-1.74936689783271,-1.6918919068416,-1.16638803792098,"yes",0.258939135980689,0.576922334635884,-2.21017190375566,0.0049683762414885,2015,2016,0.659209374289272,0.224813032437548,"yes",0.341034337807969,0.60719743061927,0.124826865124765
"965",2015,"no",0.19,99.9453720442427,0.258939135980689,0.353240132365149,"pp","AC",2,2,"18AC2_2A",18,"SENF","high","18ac2_2",24.4,0.0467595744,6.22918016290298,313.915669914,"pp2",-118.5436,36.0892,"2015-09",9,2015,438.218,9.9287037037037,-2.37227970933565,-1.07978135508424,-2.21017190375566,-1.74884611388238,-1.16638803792098,"yes",0.576922334635884,0.737701949991913,0.0049683762414885,1.77983579006143,2016,2017,0.659209374289272,0.400270238308583,"yes",0.60719743061927,0.124826865124765,-0.119070782006503
"966",2018,"no",0.405,216.177781422311,0.586579200781649,0.83931725530776,"pp","AC",2,2,"18AC2_2A",18,"SENF","high","18ac2_2",24.4,0.0467595744,6.22918016290298,313.915669914,"pp2",-118.5436,36.0892,"2018-09",9,2018,637.794,9.68055555555556,-2.02333963558615,-1.72616171560693,-1.33436681972209,-0.826705639578539,-1.16638803792098,"yes",NA,NA,NA,NA,2019,2020,0.659209374289272,0.0726301735076225,"yes",0.110177701259071,NA,NA
"967",1898,"no",0.82,89.4681605445247,0.908043280067343,0.870601199262167,"pp","AC",2,3,"18AC2_3A",18,"SENF","high","18ac2_3",48.5,0.184745715,2.63477163534255,267.6130349508,"pp2",-118.54364,36.0892155,"1898-09",9,1898,479,7.98333333333333,-0.532800803291684,-1.13542097707971,-1.61401817761163,-1.55321798364091,-1.16638803792098,"yes",1.0214674663365,0.949072809740233,-0.246271573285697,-0.0930470381615961,1899,1900,0.772507945780599,-0.135535334286744,"no",-0.175448466293494,-0.322274381662619,-0.228560579763643
"968",1924,"no",0.23,52.3571548461946,0.35313912332993,0.422324859346765,"pp","AC",2,3,"18AC2_3A",18,"SENF","high","18ac2_3",48.5,0.184745715,2.63477163534255,267.6130349508,"pp2",-118.54364,36.0892155,"1924-09",9,1924,325,7.83333333333333,-0.673968997976544,-1.5154173483464,-2.14811666599655,-2.32065202473267,-1.16638803792098,"yes",0.948289950495418,1.20908701658521,0.36644159887237,-1.08347558424148,1925,1926,0.772507945780599,0.419368822450669,"yes",0.542866678253915,-0.227547180161618,-0.565145087748526
"969",1931,"no",0.41,102.889672679195,0.590199692121339,0.818416550957127,"pp","AC",2,3,"18AC2_3A",18,"SENF","high","18ac2_3",48.5,0.184745715,2.63477163534255,267.6130349508,"pp2",-118.54364,36.0892155,"1931-09",9,1931,498,8.225,0.50636426333591,-0.104331237068358,-1.54648005815783,-1.46343670943532,-1.16638803792098,"yes",0.59498411773886,0.744724618148954,0.6114020526191,-0.64166230673534,1932,1933,0.772507945780599,0.182308253659259,"yes",0.235995311964127,0.229801944447776,0.0359651027324654
"970",1934,"no",0.41,106.406057336351,0.560014246781323,0.767526265520536,"pp","AC",2,3,"18AC2_3A",18,"SENF","high","18ac2_3",48.5,0.184745715,2.63477163534255,267.6130349508,"pp2",-118.54364,36.0892155,"1934-09",9,1934,519,9.35833333333333,-0.030008601944169,-1.15214856144788,-1.71956943499782,-1.36512525144681,-1.16638803792098,"yes",0.756259153500431,0.989144135175183,0.282038358608167,0.271940905413024,1935,1936,0.772507945780599,0.212493698999276,"yes",0.275069920199405,0.0210338189644758,-0.28043231215658
"971",1959,"no",1.41,563.450925606636,1.01308661393507,1.00115925228228,"pp","AC",2,3,"18AC2_3A",18,"SENF","high","18ac2_3",48.5,0.184745715,2.63477163534255,267.6130349508,"pp2",-118.54364,36.0892155,"1959-09",9,1959,422,8.55833333333333,1.29937004209588,-0.976068168589678,-1.94606247764519,-1.8278812977464,-1.16638803792098,"yes",1.04870035727287,1.07243812791616,-0.85636581618208,-1.29224638009834,1960,1961,0.772507945780599,-0.240578668154475,"no",-0.311425493379717,-0.357526952312682,-0.388255141935774
"972",1961,"no",1.565,654.718040644421,1.07243812791616,1.00610076095513,"pp","AC",2,3,"18AC2_3A",18,"SENF","high","18ac2_3",48.5,0.184745715,2.63477163534255,267.6130349508,"pp2",-118.54364,36.0892155,"1961-09",9,1961,520,7.61666666666667,0.528271143308344,-0.227117884620557,-1.29224638009834,-1.36046715983847,-1.16638803792098,"yes",1.20574859748622,1.27116663103192,0.274076110255858,0.639382703774893,1962,1963,0.772507945780599,-0.29993018213556,"no",-0.388255141935774,-0.560823554077292,-0.64550622161878
"973",1968,"no",1.595,784.221558408862,0.945822634410374,0.887872763419484,"pp","AC",2,3,"18AC2_3A",18,"SENF","high","18ac2_3",48.5,0.184745715,2.63477163534255,267.6130349508,"pp2",-118.54364,36.0892155,"1968-09",9,1968,568,7.89166666666667,-0.776105450060405,-0.932142654254684,-1.17537960064836,-1.13933160145563,-1.16638803792098,"yes",1.27573759827763,1.29137950700091,2.16302664217092,-0.297409783381581,1969,1970,0.772507945780599,-0.173314688629775,"no",-0.224353276333806,-0.651423270460385,-0.671671487723023
"974",1977,"no",1.555,932.65348607045,0.806851813360847,0.769529869211736,"pp","AC",2,3,"18AC2_3A",18,"SENF","high","18ac2_3",48.5,0.184745715,2.63477163534255,267.6130349508,"pp2",-118.54364,36.0892155,"1977-09",9,1977,363,7.43333333333333,0.0140515044129522,0.186124009766989,-1.87749231153683,-2.12281402324618,-1.16638803792098,"yes",1.08013183931464,1.21622604345979,1.84410351574461,-0.158119028248206,1978,1979,0.772507945780599,-0.0343438675802485,"no",-0.0444576237277986,-0.398214536451397,-0.574386451431031
"975",1987,"no",2.055,1538.49062267969,0.98619400157868,0.922819226552245,"pp","AC",2,3,"18AC2_3A",18,"SENF","high","18ac2_3",48.5,0.184745715,2.63477163534255,267.6130349508,"pp2",-118.54364,36.0892155,"1987-09",9,1987,545,7.43333333333333,-0.434527750396031,-1.02713113318217,-1.16954175020133,-1.24469366522598,-1.16638803792098,"yes",0.810271732536599,0.993480995475504,-0.458446692090756,-0.409444398407616,1988,1989,0.772507945780599,-0.213686055798081,"no",-0.276613408270069,-0.0488846580313691,-0.286046313053282
"976",2007,"no",1.46,1489.99770533723,0.721283579807427,0.761975334957142,"pp","AC",2,3,"18AC2_3A",18,"SENF","high","18ac2_3",48.5,0.184745715,2.63477163534255,267.6130349508,"pp2",-118.54364,36.0892155,"2007-09",9,2007,549,7.71666666666667,0.391946775132961,-1.10503153450662,-1.2515852123956,-1.22629050792537,-1.16638803792098,"yes",0.872206939794935,0.947656755855791,-0.476908895977531,-0.577288696319726,2008,2009,0.772507945780599,0.0512243659731721,"yes",0.0663091768220083,-0.129058858952697,-0.226727519156076
"977",2014,"no",1.425,1577.18828974772,0.737410264247933,0.833484659485446,"pp","AC",2,3,"18AC2_3A",18,"SENF","high","18ac2_3",48.5,0.184745715,2.63477163534255,267.6130349508,"pp2",-118.54364,36.0892155,"2014-09",9,2014,450,8.29166666666667,-0.351832017659757,-0.356005784411066,-1.74936689783271,-1.6918919068416,-1.16638803792098,"yes",0.612492752456105,0.729937958564929,-2.21017190375566,0.0049683762414885,2015,2016,0.772507945780599,0.0350976815326662,"yes",0.0454334246325466,0.207137278261652,0.0551062127557198
"978",2015,"no",1.175,1310.08615534867,0.612492752456105,0.696909417585268,"pp","AC",2,3,"18AC2_3A",18,"SENF","high","18ac2_3",48.5,0.184745715,2.63477163534255,267.6130349508,"pp2",-118.5436,36.0892,"2015-09",9,2015,438.218,9.9287037037037,-2.37227970933565,-1.07978135508424,-2.21017190375566,-1.74884611388238,-1.16638803792098,"yes",0.729937958564929,0.745985404418848,0.0049683762414885,1.77983579006143,2016,2017,0.772507945780599,0.160015193324493,"yes",0.207137278261652,0.0551062127557198,0.0343330337333302
"979",2018,"no",1.38,1574.00954776098,0.735627165135251,0.848155956381386,"pp","AC",2,3,"18AC2_3A",18,"SENF","high","18ac2_3",48.5,0.184745715,2.63477163534255,267.6130349508,"pp2",-118.5436,36.0892,"2018-09",9,2018,637.794,9.68055555555556,-2.02333963558615,-1.72616171560693,-1.33436681972209,-0.826705639578539,-1.16638803792098,"yes",NA,NA,NA,NA,2019,2020,0.772507945780599,0.0368807806453482,"yes",0.0477416198070055,NA,NA
"980",1959,"no",0.715,28.3812265723461,1.31489979132516,1.41584158415842,"pp","AC",2,4,"18AC2_4A",18,"SENF","high","18ac2_4",26.9,0.0568323294,5.75182135903547,470.4984033288,"pp2",-118.54364,36.0892155,"1959-09",9,1959,422,8.55833333333333,1.29937004209588,-0.976068168589678,-1.94606247764519,-1.8278812977464,-1.16638803792098,"yes",1.06081530463036,0.726168056044197,-0.85636581618208,-1.29224638009834,1960,1961,0.750833781487786,-0.564066009837373,"no",-0.751252838836939,-0.412849728908496,0.0328511130582234
"981",1961,"no",0.42,19.7392549610355,0.726168056044197,0.727650727650727,"pp","AC",2,4,"18AC2_4A",18,"SENF","high","18ac2_4",26.9,0.0568323294,5.75182135903547,470.4984033288,"pp2",-118.54364,36.0892155,"1961-09",9,1961,520,7.61666666666667,0.528271143308344,-0.227117884620557,-1.29224638009834,-1.36046715983847,-1.16638803792098,"yes",0.746511867458498,0.952907869590327,0.274076110255858,0.639382703774893,1962,1963,0.750833781487786,0.0246657254435887,"yes",0.0328511130582234,0.00575615287410694,-0.269132920074706
"982",1968,"no",0.605,47.7541718299731,0.86661445028822,0.763310623265203,"pp","AC",2,4,"18AC2_4A",18,"SENF","high","18ac2_4",26.9,0.0568323294,5.75182135903547,470.4984033288,"pp2",-118.54364,36.0892155,"1968-09",9,1968,568,7.89166666666667,-0.776105450060405,-0.932142654254684,-1.17537960064836,-1.13933160145563,-1.16638803792098,"yes",0.609687963535282,1.01602193964912,2.16302664217092,-0.297409783381581,1969,1970,0.750833781487786,-0.115780668800434,"no",-0.15420279648448,0.187985438898103,-0.353191564763984
"983",1977,"no",0.2,26.119201321946,0.242852491166424,0.380221633690005,"pp","AC",2,4,"18AC2_4A",18,"SENF","high","18ac2_4",26.9,0.0568323294,5.75182135903547,470.4984033288,"pp2",-118.54364,36.0892155,"1977-09",9,1977,363,7.43333333333333,0.0140515044129522,0.186124009766989,-1.87749231153683,-2.12281402324618,-1.16638803792098,"yes",0.15482330980966,0.338176946138476,1.84410351574461,-0.158119028248206,1978,1979,0.750833781487786,0.507981290321362,"yes",0.676556253655491,0.79379815662679,0.549598120813938
"984",1987,"no",0.835,146.756594839243,0.789917526534853,0.795433644145455,"pp","AC",2,4,"18AC2_4A",18,"SENF","high","18ac2_4",26.9,0.0568323294,5.75182135903547,470.4984033288,"pp2",-118.54364,36.0892155,"1987-09",9,1987,545,7.43333333333333,-0.434527750396031,-1.02713113318217,-1.16954175020133,-1.24469366522598,-1.16638803792098,"yes",0.9115180552903,1.23732287267095,-0.458446692090756,-0.409444398407616,1988,1989,0.750833781487786,-0.0390837450470671,"no",-0.0520537914125577,-0.214007784098521,-0.647931810179322
"985",2007,"no",1.055,363.106928238054,0.695846926030589,0.67602204280405,"pp","AC",2,4,"18AC2_4A",18,"SENF","high","18ac2_4",26.9,0.0568323294,5.75182135903547,470.4984033288,"pp2",-118.54364,36.0892155,"2007-09",9,2007,549,7.71666666666667,0.391946775132961,-1.10503153450662,-1.2515852123956,-1.22629050792537,-1.16638803792098,"yes",0.86750450157257,1.11904143197508,-0.476908895977531,-0.577288696319726,2008,2009,0.750833781487786,0.0549868554571971,"yes",0.0732343919692052,-0.155388213691717,-0.490398353890903
"986",2014,"no",1.265,532.829429313015,0.810933943164097,0.821535264320042,"pp","AC",2,4,"18AC2_4A",18,"SENF","high","18ac2_4",26.9,0.0568323294,5.75182135903547,470.4984033288,"pp2",-118.54364,36.0892155,"2014-09",9,2014,450,8.29166666666667,-0.351832017659757,-0.356005784411066,-1.74936689783271,-1.6918919068416,-1.16638803792098,"yes",0.688760841708094,1.25235470643321,-2.21017190375566,0.0049683762414885,2015,2016,0.750833781487786,-0.0601001616763113,"no",-0.0800445626690132,0.0826720125147984,-0.667951998579035
"987",2015,"no",1.075,460.702388977411,0.688760841708094,0.759985860728174,"pp","AC",2,4,"18AC2_4A",18,"SENF","high","18ac2_4",26.9,0.0568323294,5.75182135903547,470.4984033288,"pp2",-118.5436,36.0892,"2015-09",9,2015,438.218,9.9287037037037,-2.37227970933565,-1.07978135508424,-2.21017190375566,-1.74884611388238,-1.16638803792098,"yes",1.25235470643321,0.749534447875594,0.0049683762414885,1.77983579006143,2016,2017,0.750833781487786,0.0620729397796916,"yes",0.0826720125147984,-0.667951998579035,0.00173052098111182
"988",2018,"no",0.97,440.98127671395,0.62151000712844,0.841429562803602,"pp","AC",2,4,"18AC2_4A",18,"SENF","high","18ac2_4",26.9,0.0568323294,5.75182135903547,470.4984033288,"pp2",-118.5436,36.0892,"2018-09",9,2018,637.794,9.68055555555556,-2.02333963558615,-1.72616171560693,-1.33436681972209,-0.826705639578539,-1.16638803792098,"yes",NA,NA,NA,NA,2019,2020,0.750833781487786,0.129323774359346,"yes",0.172240218205273,NA,NA
"989",1924,"no",0.775,111.206489450854,0.874462422215602,0.920271416454623,"pp","AC",3,1,"18AC3_1A",18,"SENF","high","18ac3_1",33,0.08553006,4.18169783364455,166.1223164832,"pp3",-118.54371,36.0916235,"1924-09",9,1924,325,7.83333333333333,-0.673969025920285,-1.51541725439021,-2.14811630172168,-2.32065202473267,-1.16638796738237,"yes",0.884543412774592,1.15910252034767,0.366441709707196,-1.08347547289224,1925,1926,0.868266603737331,-0.00619581847827066,"no",-0.00713584796605287,-0.0187463262633849,-0.334961537572075
"990",1931,"no",1.035,182.655731171445,1.15563112854312,1.38641334062329,"pp","AC",3,1,"18AC3_1A",18,"SENF","high","18ac3_1",33,0.08553006,4.18169783364455,166.1223164832,"pp3",-118.54371,36.0916235,"1931-09",9,1931,498,8.225,0.50636415641798,-0.104329938778434,-1.54647983508028,-1.46343670943532,-1.16638796738237,"yes",0.763187333965235,0.694648928660231,0.611402201681179,-0.641662585122227,1932,1933,0.868266603737331,-0.287364524805793,"no",-0.330963466254343,0.121021895026018,0.199958946169054
"991",1934,"no",0.67,127.344458213263,0.742641352358834,0.851400414937759,"pp","AC",3,1,"18AC3_1A",18,"SENF","high","18ac3_1",33,0.08553006,4.18169783364455,166.1223164832,"pp3",-118.54371,36.0916235,"1934-09",9,1934,519,9.35833333333333,-0.0300085361821471,-1.15214900986873,-1.71957022987453,-1.36512525144681,-1.16638796738237,"yes",0.823284254163963,0.958236208750772,0.282038268224265,0.271941127886581,1935,1936,0.868266603737331,0.125625251378498,"yes",0.144685112657519,0.0518070709845892,-0.103619792153907
"992",1959,"no",0.785,261.325609447048,0.73483136205085,0.895055264688773,"pp","AC",3,1,"18AC3_1A",18,"SENF","high","18ac3_1",33,0.08553006,4.18169783364455,166.1223164832,"pp3",-118.54371,36.0916235,"1959-09",9,1959,422,8.55833333333333,1.2993700530913,-0.976067733856316,-1.94606279582611,-1.8278812977464,-1.16638796738237,"yes",0.638977069250186,0.645813370102401,-0.856365844024917,-1.29224616718532,1960,1961,0.868266603737331,0.133435241686481,"yes",0.153680034579389,0.264077339264462,0.256203834948173
"993",1961,"no",0.705,241.050241699678,0.645813370102401,0.745146678170837,"pp","AC",3,1,"18AC3_1A",18,"SENF","high","18ac3_1",33,0.08553006,4.18169783364455,166.1223164832,"pp3",-118.54371,36.0916235,"1961-09",9,1961,520,7.61666666666667,0.528271110202665,-0.227117114587987,-1.29224616718532,-1.36046715983847,-1.16638796738237,"yes",0.892540876193531,0.842594212253932,0.274076291878773,0.639382127350004,1962,1963,0.868266603737331,0.22245323363493,"yes",0.256203834948173,-0.0279571647138269,0.0295674063391316
"994",1968,"no",1.265,498.731525128747,1.07789906182172,0.951858108108109,"pp","AC",3,1,"18AC3_1A",18,"SENF","high","18ac3_1",33,0.08553006,4.18169783364455,166.1223164832,"pp3",-118.54371,36.0916235,"1968-09",9,1968,568,7.89166666666667,-0.77610550819088,-0.932143149108239,-1.17537983506868,-1.13933160145563,-1.16638796738237,"yes",1.30044160083586,1.28100034193134,2.16302673917876,-0.297409880401806,1969,1970,0.868266603737331,-0.209632458084387,"no",-0.241437891520938,-0.497744581259132,-0.47535369484149
"995",1977,"no",0.9,416.763681425224,0.720390150438433,0.672153635116599,"pp","AC",3,1,"18AC3_1A",18,"SENF","high","18ac3_1",33,0.08553006,4.18169783364455,166.1223164832,"pp3",-118.54371,36.0916235,"1977-09",9,1977,363,7.43333333333333,0.0140513718212642,0.186123868041644,-1.87749274787877,-2.12281402324618,-1.16638796738237,"yes",1.16389075524318,1.41420062426667,1.84410342249556,-0.158118721894804,1978,1979,0.868266603737331,0.147876453298898,"yes",0.170312266603811,-0.340476243395029,-0.628763122040449
"996",1987,"no",1.255,708.680392256965,0.995946650248611,0.94036241302852,"pp","AC",3,1,"18AC3_1A",18,"SENF","high","18ac3_1",33,0.08553006,4.18169783364455,166.1223164832,"pp3",-118.54371,36.0916235,"1987-09",9,1987,545,7.43333333333333,-0.434527802997861,-1.02713157817995,-1.16954163494853,-1.24469366522598,-1.16638796738237,"yes",0.895198906742546,0.890064386865956,-0.458446516220603,-0.409444107284232,1988,1989,0.868266603737331,-0.127680046511279,"no",-0.147051661277422,-0.0310184716183815,-0.0251049424621421
"997",2007,"no",1.235,867.092060221591,1.08583802342018,1.01722978651874,"pp","AC",3,1,"18AC3_1A",18,"SENF","high","18ac3_1",33,0.08553006,4.18169783364455,166.1223164832,"pp3",-118.54371,36.0916235,"2007-09",9,2007,549,7.71666666666667,0.391946772000289,-1.1050311151924,-1.25158477899668,-1.22629050792537,-1.16638796738237,"yes",0.929409868700835,1.02498701709673,-0.476908559632801,-0.577288620383768,2008,2009,0.868266603737331,-0.217571419682845,"no",-0.250581352255562,-0.0704199202184226,-0.18049803215374
"998",2014,"no",1.02,773.932606848916,0.94406086717806,0.950551540509695,"pp","AC",3,1,"18AC3_1A",18,"SENF","high","18ac3_1",33,0.08553006,4.18169783364455,166.1223164832,"pp3",-118.54371,36.0916235,"2014-09",9,2014,450,8.29166666666667,-0.351831817956573,-0.35600502125107,-1.74936688340137,-1.6918919068416,-1.16638796738237,"yes",0.681146721904315,1.02074846855259,-2.2101721592132,0.00496893391418857,2015,2016,0.868266603737331,-0.075794263440729,"no",-0.0872937679676764,0.215509707534052,-0.175616411087243
"999",2015,"no",0.73,557.906328732307,0.681146721904315,0.743272727272719,"pp","AC",3,1,"18AC3_1A",18,"SENF","high","18ac3_1",33,0.08553006,4.18169783364455,166.1223164832,"pp3",-118.5437,36.0916,"2015-09",9,2015,438.218,9.9287037037037,-2.3722796586224,-1.07978010372539,-2.2101721592132,-1.74884611388238,-1.16638796738237,"yes",1.02074846855259,0.626105762115016,0.00496893391418857,1.77983607423411,2016,2017,0.868266603737331,0.187119881833017,"yes",0.215509707534052,-0.175616411087243,0.278901480927596
"1000",2018,"no",0.795,620.108213937252,0.760538134565851,1.18892110483741,"pp","AC",3,1,"18AC3_1A",18,"SENF","high","18ac3_1",33,0.08553006,4.18169783364455,166.1223164832,"pp3",-118.5437,36.0916,"2018-09",9,2018,637.794,9.68055555555556,-2.0233394028302,-1.72615981639988,-1.33436674703636,-0.826705639578539,-1.16638796738237,"yes",NA,NA,NA,NA,2019,2020,0.868266603737331,0.10772846917148,"yes",0.12407303091905,NA,NA
"1001",2007,"no",3.095,1098.09289680114,0.862181618089318,0.887290602892634,"pp","AC",3,2,"18AC3_2A",18,"SENF","high","18ac3_2",26.2,0.0539129976,1.46256863205694,22.2670183428,"pp3",-118.54371,36.0916235,"2007-09",9,2007,549,7.71666666666667,0.391946772000289,-1.1050311151924,-1.25158477899668,-1.22629050792537,-1.16638796738237,"yes",0.887989573047529,1.02872409099838,-0.476908559632801,-0.577288620383768,2008,2009,0.903428409178583,0.041246791089265,"yes",0.0456558490636435,0.0170891638719789,-0.13868910978095
"1002",2014,"no",3.435,1765.73804143637,0.966590285193762,0.960598529435135,"pp","AC",3,2,"18AC3_2A",18,"SENF","high","18ac3_2",26.2,0.0539129976,1.46256863205694,22.2670183428,"pp3",-118.54371,36.0916235,"2014-09",9,2014,450,8.29166666666667,-0.351831817956573,-0.35600502125107,-1.74936688340137,-1.6918919068416,-1.16638796738237,"yes",0.824590484388198,1.072609730579,-2.2101721592132,0.00496893391418857,2015,2016,0.903428409178583,-0.0631618760151792,"no",-0.0699135375570128,0.0872652708166062,-0.18726588590925
"1003",2015,"no",2.915,1556.58729592179,0.824590484388198,0.820660541852915,"pp","AC",3,2,"18AC3_2A",18,"SENF","high","18ac3_2",26.2,0.0539129976,1.46256863205694,22.2670183428,"pp3",-118.5437,36.0916,"2015-09",9,2015,438.218,9.9287037037037,-2.3722796586224,-1.07978010372539,-2.2101721592132,-1.74884611388238,-1.16638796738237,"yes",1.072609730579,1.08152163662895,0.00496893391418857,1.77983607423411,2016,2017,0.903428409178583,0.0788379247903848,"yes",0.0872652708166062,-0.18726588590925,-0.197130426319328
"1004",2018,"no",3.35,2014.04206349355,0.960351249043054,0.944548898842798,"pp","AC",3,2,"18AC3_2A",18,"SENF","high","18ac3_2",26.2,0.0539129976,1.46256863205694,22.2670183428,"pp3",-118.5437,36.0916,"2018-09",9,2018,637.794,9.68055555555556,-2.0233394028302,-1.72615981639988,-1.33436674703636,-0.826705639578539,-1.16638796738237,"yes",NA,NA,NA,NA,2019,2020,0.903428409178583,-0.0569228398644706,"no",-0.0630075823232369,NA,NA
"1005",1898,"no",1.65,378.249326288533,1.12675437608471,1.05706241555856,"pp","AC",3,3,"18AC3_3A",18,"SENF","high","18ac3_3",113,1.00287726,0.926272190585732,162.9204747324,"pp3",-118.54371,36.0916235,"1898-09",9,1898,479,7.98333333333333,-0.532800560784268,-1.13542047075252,-1.61401794418068,-1.55321798364091,-1.16638796738237,"yes",1.35269060119287,1.00164481088255,-0.246271432955431,-0.0930472170283817,1899,1900,0.862745425995764,-0.264008950088942,"no",-0.306010257642605,-0.567890782650768,-0.160996953100589
"1006",1924,"no",1.16,555.674855470471,0.757379856583741,0.752772358047784,"pp","AC",3,3,"18AC3_3A",18,"SENF","high","18ac3_3",113,1.00287726,0.926272190585732,162.9204747324,"pp3",-118.54371,36.0916235,"1924-09",9,1924,325,7.83333333333333,-0.673969025920285,-1.51541725439021,-2.14811630172168,-2.32065202473267,-1.16638796738237,"yes",1.10467200361223,1.25013085846466,0.366441709707196,-1.08347547289224,1925,1926,0.862745425995764,0.105365569412023,"yes",0.122128227211883,-0.280414790188242,-0.449014762404317
"1007",1931,"no",1.505,829.473687309697,0.994477868549467,0.992265458049747,"pp","AC",3,3,"18AC3_3A",18,"SENF","high","18ac3_3",113,1.00287726,0.926272190585732,162.9204747324,"pp3",-118.54371,36.0916235,"1931-09",9,1931,498,8.225,0.50636415641798,-0.104329938778434,-1.54647983508028,-1.46343670943532,-1.16638796738237,"yes",0.970423549046507,0.816896253817927,0.611402201681179,-0.641662585122227,1932,1933,0.862745425995764,-0.131732442553702,"no",-0.152689818554134,-0.124808686092381,0.0531433384592211
"1008",1934,"no",1.54,889.572747471959,1.02563148912734,1.0453269819934,"pp","AC",3,3,"18AC3_3A",18,"SENF","high","18ac3_3",113,1.00287726,0.926272190585732,162.9204747324,"pp3",-118.54371,36.0916235,"1934-09",9,1934,519,9.35833333333333,-0.0300085361821471,-1.15214900986873,-1.71957022987453,-1.36512525144681,-1.16638796738237,"yes",0.891723212865098,0.978245900458799,0.282038268224265,0.271941127886581,1935,1936,0.862745425995764,-0.162886063131577,"no",-0.188799683224721,-0.0335878765580099,-0.133875499055502
"1009",1959,"no",1.035,845.711480178658,0.771193546607174,0.779541804318212,"pp","AC",3,3,"18AC3_3A",18,"SENF","high","18ac3_3",113,1.00287726,0.926272190585732,162.9204747324,"pp3",-118.54371,36.0916235,"1959-09",9,1959,422,8.55833333333333,1.2993700530913,-0.976067733856316,-1.94606279582611,-1.8278812977464,-1.16638796738237,"yes",0.789847333860821,0.718249122631794,-0.856365844024917,-1.29224616718532,1960,1961,0.862745425995764,0.0915518793885902,"yes",0.106116910771127,0.0844954837642927,0.167484287960375
"1010",1961,"no",0.955,792.643382914986,0.718249122631794,0.751199280916499,"pp","AC",3,3,"18AC3_3A",18,"SENF","high","18ac3_3",113,1.00287726,0.926272190585732,162.9204747324,"pp3",-118.54371,36.0916235,"1961-09",9,1961,520,7.61666666666667,0.528271110202665,-0.227117114587987,-1.29224616718532,-1.36046715983847,-1.16638796738237,"yes",0.728919641752889,1.00493120455756,0.274076291878773,0.639382127350004,1962,1963,0.862745425995764,0.144496303363971,"yes",0.167484287960375,0.155116190953335,-0.164806180684975
