"tree.uniqueID","Year","event","spei_post","year_post","pred_mean","pred_50","pred_025","pred_975","Site","Species","Neighborhood","Region","hilo","hegyi","BA","DBH","reduction","spei12","post1","post2","spei_post2","drought_fx","legacy_mean","legacy_50","legacy_025","legacy_975","Region1","recovery"
"18ac2_2",1959,"post1",-0.85636581618208,1960,0.914876931603604,0.915210223599124,0.891488869175196,0.937573502596185,"pp","AC",2,"SENF","high",6.22918016290298,313.915669914,24.4,"yes",-1.94606247764519,0.411641504343759,0.716896328723549,-1.29224638009834,0.0776587270701399,-0.503235427259845,-0.503568719255365,-0.525931998252426,-0.479847364831438,"lat2",-0.503235427259845
"18ac2_2",1961,"post1",0.274076110255858,1962,1.01675423853528,1.01716344918751,1.00142507839427,1.02992787833885,"pp","AC",2,"SENF","high",6.22918016290298,313.915669914,24.4,"no",-1.29224638009834,0.917261817994644,1.1212647564697,0.639382703774893,-0.0875093053651919,-0.0994924205406356,-0.099901631192869,-0.112666060344211,-0.0841632603996214,"lat2",-0.0994924205406356
"18ac2_2",1968,"post1",2.16302664217092,1969,1.18693960360483,1.18648019522152,1.13490892649536,1.240705660056,"pp","AC",2,"SENF","high",6.22918016290298,313.915669914,24.4,"no",-1.17537960064836,1.51015222829924,1.4675389194817,-0.297409783381581,-0.342888475519087,0.323212624694409,0.323672033077711,0.269446568243234,0.375243301803873,"lat2",0.323212624694409
"18ac2_2",1977,"post1",1.84410351574461,1978,1.15739641735007,1.15685131395159,1.11401927105558,1.20143931914598,"pp","AC",2,"SENF","high",6.22918016290298,313.915669914,24.4,"yes",-1.87749231153683,1.55206686370123,1.44545861265286,-0.158119028248206,0.00591831794535186,0.394670446351158,0.39521554974964,0.350627544555246,0.438047592645649,"lat2",0.394670446351158
"18ac2_2",1987,"post1",-0.458446692090756,1988,0.950477891342083,0.9507272998392,0.932998622487569,0.966020451915862,"pp","AC",2,"SENF","high",6.22918016290298,313.915669914,24.4,"no",-1.16954175020133,0.959578460087221,1.25764170505715,-0.409444398407616,-0.901826280405629,0.00910056874513807,0.00885116024802168,-0.0064419918286404,0.0265798375996518,"lat2",0.00910056874513807
"18ac2_2",2007,"post1",-0.476908895977531,2008,0.949232510403549,0.94960489384783,0.932820863620259,0.964293093687735,"pp","AC",2,"SENF","high",6.22918016290298,313.915669914,24.4,"no",-1.2515852123956,0.6847887238704,1.12362535320349,-0.577288696319726,-0.00448644475126633,-0.264443786533148,-0.26481616997743,-0.279504369817334,-0.248032139749858,"lat2",-0.264443786533148
"18ac2_2",2014,"post1",-2.21017190375566,2015,0.792755772014283,0.792706440702508,0.743213606694699,0.843551095651914,"pp","AC",2,"SENF","high",6.22918016290298,313.915669914,24.4,"yes",-1.74936689783271,0.258939135980689,0.576922334635884,0.0049683762414885,0.341034337807969,-0.533816636033594,-0.533767304721819,-0.584611959671225,-0.48427447071401,"lat2",-0.533816636033594
"18ac2_2",2015,"post1",0.0049683762414885,2016,0.992712678023739,0.993291888955001,0.976816998528632,1.00404795165817,"pp","AC",2,"SENF","high",6.22918016290298,313.915669914,24.4,"yes",-2.21017190375566,0.576922334635884,0.737701949991913,1.77983579006143,0.60719743061927,-0.415790343387854,-0.416369554319116,-0.427125617022286,-0.399894663892748,"lat2",-0.415790343387854
"18ac2_2",2018,"post1",NA,2019,NA,NA,NA,NA,"pp","AC",2,"SENF","high",6.22918016290298,313.915669914,24.4,"yes",-1.33436681972209,NA,NA,NA,0.110177701259071,NA,NA,NA,NA,"lat2",NA
"18ac2_3",1898,"post1",-0.246271573285697,1899,0.970410977746799,0.971037552539898,0.956025347554167,0.983403575308965,"pp","AC",2,"SENF","high",2.63477163534255,267.6130349508,48.5,"no",-1.61401817761163,1.0214674663365,0.949072809740233,-0.0930470381615961,-0.175448466293494,0.0510564885897029,0.0504299137966035,0.0380638910275361,0.0654421187823342,"lat2",0.0510564885897029
"18ac2_3",1924,"post1",0.36644159887237,1925,1.02503755231417,1.02527966683147,1.00959918917478,1.03969319490969,"pp","AC",2,"SENF","high",2.63477163534255,267.6130349508,48.5,"yes",-2.14811666599655,0.948289950495418,1.20908701658521,-1.08347558424148,0.542866678253915,-0.0767476018187506,-0.0769897163360498,-0.0914032444142706,-0.0613092386793601,"lat2",-0.0767476018187506
"18ac2_3",1931,"post1",0.6114020526191,1932,1.04776329244716,1.04808250523079,1.02680889597866,1.06643348941035,"pp","AC",2,"SENF","high",2.63477163534255,267.6130349508,48.5,"yes",-1.54648005815783,0.59498411773886,0.744724618148954,-0.64166230673534,0.235995311964127,-0.452779174708299,-0.453098387491927,-0.471449371671487,-0.431824778239802,"lat2",-0.452779174708299
"18ac2_3",1934,"post1",0.282038358608167,1935,1.01783622431593,1.01831658327563,1.00260554700146,1.03221966013861,"pp","AC",2,"SENF","high",2.63477163534255,267.6130349508,48.5,"yes",-1.71956943499782,0.756259153500431,0.989144135175183,0.271940905413024,0.275069920199405,-0.261577070815496,-0.262057429775201,-0.275960506638181,-0.246346393501031,"lat2",-0.261577070815496
"18ac2_3",1959,"post1",-0.85636581618208,1960,0.915242025577194,0.915254207701366,0.890928484041722,0.937850157217052,"pp","AC",2,"SENF","high",2.63477163534255,267.6130349508,48.5,"no",-1.94606247764519,1.04870035727287,1.07243812791616,-1.29224638009834,-0.311425493379717,0.133458331695672,0.133446149571501,0.110850200055815,0.157771873231144,"lat2",0.133458331695672
"18ac2_3",1961,"post1",0.274076110255858,1962,1.01717736453202,1.01765969538826,1.00182316509582,1.03049901263353,"pp","AC",2,"SENF","high",2.63477163534255,267.6130349508,48.5,"no",-1.29224638009834,1.20574859748622,1.27116663103192,0.639382703774893,-0.388255141935774,0.188571232954199,0.188088902097966,0.175249584852693,0.203925432390399,"lat2",0.188571232954199
"18ac2_3",1968,"post1",2.16302664217092,1969,1.18865523807203,1.18809625745391,1.13715814086935,1.23467938629862,"pp","AC",2,"SENF","high",2.63477163534255,267.6130349508,48.5,"no",-1.17537960064836,1.27573759827763,1.29137950700091,-0.297409783381581,-0.224353276333806,0.0870823602055972,0.0876413408237222,0.0410582119790111,0.13857945740828,"lat2",0.0870823602055972
"18ac2_3",1977,"post1",1.84410351574461,1978,1.15834243584986,1.15820688936931,1.11224125845708,1.20342952030671,"pp","AC",2,"SENF","high",2.63477163534255,267.6130349508,48.5,"no",-1.87749231153683,1.08013183931464,1.21622604345979,-0.158119028248206,-0.0444576237277986,-0.0782105965352138,-0.0780750500546705,-0.123297680992066,-0.0321094191424401,"lat2",-0.0782105965352138
"18ac2_3",1987,"post1",-0.458446692090756,1988,0.95100590151223,0.951230778240012,0.934050028809521,0.965865060473307,"pp","AC",2,"SENF","high",2.63477163534255,267.6130349508,48.5,"no",-1.16954175020133,0.810271732536599,0.993480995475504,-0.409444398407616,-0.276613408270069,-0.140734168975631,-0.140959045703413,-0.155593327936708,-0.123778296272922,"lat2",-0.140734168975631
"18ac2_3",2007,"post1",-0.476908895977531,2008,0.949975718017519,0.950597769596885,0.93252548447802,0.965590897545831,"pp","AC",2,"SENF","high",2.63477163534255,267.6130349508,48.5,"yes",-1.2515852123956,0.872206939794935,0.947656755855791,-0.577288696319726,0.0663091768220083,-0.0777687782225845,-0.0783908298019496,-0.0933839577508958,-0.060318544683085,"lat2",-0.0777687782225845
"18ac2_3",2014,"post1",-2.21017190375566,2015,0.792668596140135,0.793388029907177,0.742547829049449,0.843579278076605,"pp","AC",2,"SENF","high",2.63477163534255,267.6130349508,48.5,"yes",-1.74936689783271,0.612492752456105,0.729937958564929,0.0049683762414885,0.0454334246325466,-0.18017584368403,-0.180895277451071,-0.2310865256205,-0.130055076593344,"lat2",-0.18017584368403
"18ac2_3",2015,"post1",0.0049683762414885,2016,0.993107621468243,0.993875332833896,0.979377155026039,1.00348274330021,"pp","AC",2,"SENF","high",2.63477163534255,267.6130349508,48.5,"yes",-2.21017190375566,0.729937958564929,0.745985404418848,1.77983579006143,0.207137278261652,-0.263169662903314,-0.263937374268966,-0.273544784735281,-0.24943919646111,"lat2",-0.263169662903314
"18ac2_3",2018,"post1",NA,2019,NA,NA,NA,NA,"pp","AC",2,"SENF","high",2.63477163534255,267.6130349508,48.5,"yes",-1.33436681972209,NA,NA,NA,0.0477416198070055,NA,NA,NA,NA,"lat2",NA
"18ac2_4",1959,"post1",-0.85636581618208,1960,0.9161389124877,0.916230012224796,0.893914150134975,0.936558563524977,"pp","AC",2,"SENF","high",5.75182135903547,470.4984033288,26.9,"no",-1.94606247764519,1.06081530463036,0.726168056044197,-1.29224638009834,-0.751252838836939,0.144676392142658,0.144585292405563,0.124256741105382,0.166901154495384,"lat2",0.144676392142658
"18ac2_4",1961,"post1",0.274076110255858,1962,1.01772330616335,1.01827965153913,1.00271233510278,1.03089861458761,"pp","AC",2,"SENF","high",5.75182135903547,470.4984033288,26.9,"yes",-1.29224638009834,0.746511867458498,0.952907869590327,0.639382703774893,0.0328511130582234,-0.27121143870485,-0.271767784080633,-0.284386747129115,-0.256200467644279,"lat2",-0.27121143870485
"18ac2_4",1968,"post1",2.16302664217092,1969,1.18940514446435,1.18867984225572,1.14003949904677,1.24038323018763,"pp","AC",2,"SENF","high",5.75182135903547,470.4984033288,26.9,"no",-1.17537960064836,0.609687963535282,1.01602193964912,-0.297409783381581,-0.15420279648448,-0.579717180929071,-0.578991878720434,-0.630695266652343,-0.530351535511484,"lat2",-0.579717180929071
"18ac2_4",1977,"post1",1.84410351574461,1978,1.15983101521085,1.15874959894207,1.11576639930139,1.20383856901163,"pp","AC",2,"SENF","high",5.75182135903547,470.4984033288,26.9,"yes",-1.87749231153683,0.15482330980966,0.338176946138476,-0.158119028248206,0.676556253655491,-1.00500770540119,-1.00392628913241,-1.04901525920197,-0.960943089491729,"lat2",-1.00500770540119
"18ac2_4",1987,"post1",-0.458446692090756,1988,0.951522310524017,0.951832806915664,0.935238296528461,0.966625870312241,"pp","AC",2,"SENF","high",5.75182135903547,470.4984033288,26.9,"no",-1.16954175020133,0.9115180552903,1.23732287267095,-0.409444398407616,-0.0520537914125577,-0.0400042552337172,-0.0403147516253644,-0.0551078150219415,-0.0237202412381607,"lat2",-0.0400042552337172
"18ac2_4",2007,"post1",-0.476908895977531,2008,0.949517421513581,0.950120613517815,0.932149268751888,0.965074375735855,"pp","AC",2,"SENF","high",5.75182135903547,470.4984033288,26.9,"yes",-1.2515852123956,0.86750450157257,1.11904143197508,-0.577288696319726,0.0732343919692052,-0.0820129199410111,-0.0826161119452448,-0.0975698741632852,-0.0646447671793179,"lat2",-0.0820129199410111
"18ac2_4",2014,"post1",-2.21017190375566,2015,0.793603534121636,0.793383223378676,0.741969443959445,0.844669606205386,"pp","AC",2,"SENF","high",5.75182135903547,470.4984033288,26.9,"no",-1.74936689783271,0.688760841708094,1.25235470643321,0.0049683762414885,-0.0800445626690132,-0.104842692413542,-0.104622381670582,-0.155908764497291,-0.0532086022513512,"lat2",-0.104842692413542
"18ac2_4",2015,"post1",0.0049683762414885,2016,0.993253796423213,0.993665123683457,0.97859022797983,1.0041566517105,"pp","AC",2,"SENF","high",5.75182135903547,470.4984033288,26.9,"yes",-2.21017190375566,1.25235470643321,0.749534447875594,1.77983579006143,0.0826720125147984,0.259100910009994,0.25868958274975,0.248198054722702,0.273764478453377,"lat2",0.259100910009994
"18ac2_4",2018,"post1",NA,2019,NA,NA,NA,NA,"pp","AC",2,"SENF","high",5.75182135903547,470.4984033288,26.9,"yes",-1.33436681972209,NA,NA,NA,0.172240218205273,NA,NA,NA,NA,"lat2",NA
"18ac3_1",1924,"post1",0.366441709707196,1925,1.01458535860444,1.01417228799417,1.00112205326598,1.02982014919398,"pp","AC",3,"SENF","high",4.18169783364455,166.1223164832,33,"no",-2.14811630172168,0.884543412774592,1.15910252034767,-1.08347547289224,-0.00713584796605287,-0.130041945829846,-0.129628875219582,-0.145276736419384,-0.116578640491388,"lat2",-0.130041945829846
"18ac3_1",1931,"post1",0.611402201681179,1932,1.02697167909558,1.02671384140849,1.0104883400687,1.04535166826371,"pp","AC",3,"SENF","high",4.18169783364455,166.1223164832,33,"no",-1.54647983508028,0.763187333965235,0.694648928660231,-0.641662585122227,-0.330963466254343,-0.263784345130347,-0.263526507443251,-0.282164334298478,-0.247301006103461,"lat2",-0.263784345130347
"18ac3_1",1934,"post1",0.282038268224265,1935,1.01043291714205,1.01030311766238,0.9973622741016,1.02424751368655,"pp","AC",3,"SENF","high",4.18169783364455,166.1223164832,33,"yes",-1.71957022987453,0.823284254163963,0.958236208750772,0.271941127886581,0.144685112657519,-0.187148662978091,-0.187018863498415,-0.200963259522585,-0.174078019937637,"lat2",-0.187148662978091
"18ac3_1",1959,"post1",-0.856365844024917,1960,0.95226537328313,0.952269902138117,0.931665167078072,0.973674834168402,"pp","AC",3,"SENF","high",4.18169783364455,166.1223164832,33,"yes",-1.94606279582611,0.638977069250186,0.645813370102401,-1.29224616718532,0.153680034579389,-0.313288304032944,-0.313292832887931,-0.334697764918216,-0.292688097827886,"lat2",-0.313288304032944
"18ac3_1",1961,"post1",0.274076291878773,1962,1.00997996551841,1.00995597161809,0.997009582500641,1.0244804660142,"pp","AC",3,"SENF","high",4.18169783364455,166.1223164832,33,"yes",-1.29224616718532,0.892540876193531,0.842594212253932,0.639382127350004,0.256203834948173,-0.117439089324884,-0.117415095424561,-0.131939589820665,-0.104468706307111,"lat2",-0.117439089324884
"18ac3_1",1968,"post1",2.16302673917876,1969,1.10537983323806,1.1054833871107,1.0612332580077,1.14709007860983,"pp","AC",3,"SENF","high",4.18169783364455,166.1223164832,33,"no",-1.17537983506868,1.30044160083586,1.28100034193134,-0.297409880401806,-0.241437891520938,0.195061767597796,0.194958213725156,0.153351522226025,0.239208342828158,"lat2",0.195061767597796
"18ac3_1",1977,"post1",1.84410342249556,1978,1.08944371287207,1.08993563673881,1.04937738906852,1.12687445503076,"pp","AC",3,"SENF","high",4.18169783364455,166.1223164832,33,"yes",-1.87749274787877,1.16389075524318,1.41420062426667,-0.158118721894804,0.170312266603811,0.0744470423711067,0.0739551185043722,0.0370163002124218,0.114513366174662,"lat2",0.0744470423711067
"18ac3_1",1987,"post1",-0.458446516220603,1988,0.972277477672184,0.972435122928715,0.956599102058152,0.987049755063799,"pp","AC",3,"SENF","high",4.18169783364455,166.1223164832,33,"no",-1.16954163494853,0.895198906742546,0.890064386865956,-0.409444107284232,-0.147051661277422,-0.0770785709296376,-0.0772362161861692,-0.0918508483212529,-0.0614001953156056,"lat2",-0.0770785709296376
"18ac3_1",2007,"post1",-0.476908559632801,2008,0.971649853296035,0.971448510604201,0.955895068766786,0.987195614214018,"pp","AC",3,"SENF","high",4.18169783364455,166.1223164832,33,"no",-1.25158477899668,0.929409868700835,1.02498701709673,-0.577288620383768,-0.250581352255562,-0.0422399845951999,-0.0420386419033661,-0.0577857455131832,-0.0264852000659514,"lat2",-0.0422399845951999
"18ac3_1",2014,"post1",-2.2101721592132,2015,0.883241013988849,0.883235313998177,0.839890359004821,0.929053283853564,"pp","AC",3,"SENF","high",4.18169783364455,166.1223164832,33,"no",-1.74936688340137,0.681146721904315,1.02074846855259,0.00496893391418857,-0.0872937679676764,-0.202094292084535,-0.202088592093863,-0.247906561949249,-0.158743637100506,"lat2",-0.202094292084535
"18ac3_1",2015,"post1",0.00496893391418857,2016,0.996057643186573,0.995730673655181,0.983966063015088,1.00918311376435,"pp","AC",3,"SENF","high",4.18169783364455,166.1223164832,33,"yes",-2.2101721592132,1.02074846855259,0.626105762115016,1.77983607423411,0.215509707534052,0.0246908253660178,0.02501779489741,0.0115653547882367,0.0367824055375025,"lat2",0.0246908253660178
"18ac3_1",2018,"post1",NA,2019,NA,NA,NA,NA,"pp","AC",3,"SENF","high",4.18169783364455,166.1223164832,33,"yes",-1.33436674703636,NA,NA,NA,0.12407303091905,NA,NA,NA,NA,"lat2",NA
"18ac3_2",2007,"post1",-0.476908559632801,2008,0.971334540916043,0.97139550992163,0.956444830844576,0.985791128612358,"pp","AC",3,"SENF","high",1.46256863205694,22.2670183428,26.2,"yes",-1.25158477899668,0.887989573047529,1.02872409099838,-0.577288620383768,0.0456558490636435,-0.0833449678685143,-0.083405936874101,-0.0978015555648292,-0.0684552577970469,"lat2",-0.0833449678685143
"18ac3_2",2014,"post1",-2.2101721592132,2015,0.882820158815347,0.881920471483612,0.839816680534768,0.928771621556378,"pp","AC",3,"SENF","high",1.46256863205694,22.2670183428,26.2,"no",-1.74936688340137,0.824590484388198,1.072609730579,0.00496893391418857,-0.0699135375570128,-0.0582296744271491,-0.0573299870954137,-0.10418113716818,-0.0152261961465699,"lat2",-0.0582296744271491
"18ac3_2",2015,"post1",0.00496893391418857,2016,0.996210520334128,0.996193765702209,0.984106532872074,1.00943486532287,"pp","AC",3,"SENF","high",1.46256863205694,22.2670183428,26.2,"yes",-2.2101721592132,1.072609730579,1.08152163662895,1.77983607423411,0.0872652708166062,0.0763992102448669,0.0764159648767858,0.0631748652561261,0.0885031977069213,"lat2",0.0763992102448669
"18ac3_2",2018,"post1",NA,2019,NA,NA,NA,NA,"pp","AC",3,"SENF","high",1.46256863205694,22.2670183428,26.2,"no",-1.33436674703636,NA,NA,NA,-0.0630075823232369,NA,NA,NA,NA,"lat2",NA
"18ac3_3",1898,"post1",-0.246271432955431,1899,0.983535269791767,0.983522508590541,0.96985064823361,0.996842673196068,"pp","AC",3,"SENF","high",0.926272190585732,162.9204747324,113,"no",-1.61401794418068,1.35269060119287,1.00164481088255,-0.0930472170283817,-0.306010257642605,0.369155331401103,0.369168092602328,0.355847927996801,0.38283995295926,"lat2",0.369155331401103
"18ac3_3",1924,"post1",0.366441709707196,1925,1.0144923194833,1.01437206051431,1.00011292778557,1.03019324095185,"pp","AC",3,"SENF","high",0.926272190585732,162.9204747324,113,"yes",-2.14811630172168,1.10467200361223,1.25013085846466,-1.08347547289224,0.122128227211883,0.0901796841289371,0.0902999430979184,0.0744787626603862,0.104559075826661,"lat2",0.0901796841289371
"18ac3_3",1931,"post1",0.611402201681179,1932,1.02717466017536,1.02713336179981,1.01044907072825,1.04397839498879,"pp","AC",3,"SENF","high",0.926272190585732,162.9204747324,113,"no",-1.54647983508028,0.970423549046507,0.816896253817927,-0.641662585122227,-0.152689818554134,-0.0567511111288516,-0.0567098127533021,-0.0735548459422863,-0.0400255216817441,"lat2",-0.0567511111288516
"18ac3_3",1934,"post1",0.282038268224265,1935,1.01033417524913,1.01007879169,0.997257818610697,1.02360538732701,"pp","AC",3,"SENF","high",0.926272190585732,162.9204747324,113,"no",-1.71957022987453,0.891723212865098,0.978245900458799,0.271941127886581,-0.188799683224721,-0.118610962384027,-0.118355578824903,-0.131882174461912,-0.105534605745599,"lat2",-0.118610962384027
"18ac3_3",1959,"post1",-0.856365844024917,1960,0.95267446565514,0.952314846672294,0.9330962887627,0.972092783930396,"pp","AC",3,"SENF","high",0.926272190585732,162.9204747324,113,"yes",-1.94606279582611,0.789847333860821,0.718249122631794,-1.29224616718532,0.106116910771127,-0.162827131794318,-0.162467512811473,-0.182245450069574,-0.143248954901879,"lat2",-0.162827131794318
"18ac3_3",1961,"post1",0.274076291878773,1962,1.00994031383123,1.00958026820777,0.997143928963387,1.02343166994028,"pp","AC",3,"SENF","high",0.926272190585732,162.9204747324,113,"yes",-1.29224616718532,0.728919641752889,1.00493120455756,0.639382127350004,0.167484287960375,-0.281020672078346,-0.280660626454878,-0.294512028187395,-0.268224287210499,"lat2",-0.281020672078346
"18ac3_3",1968,"post1",2.16302673917876,1969,1.10695635270524,1.10653530452006,1.06383202230936,1.15075660243718,"pp","AC",3,"SENF","high",0.926272190585732,162.9204747324,113,"no",-1.17537983506868,1.20040023245107,1.08249669191559,-0.297409880401806,-0.13405632663846,0.0934438797458318,0.0938649279310115,0.049643630013888,0.136568210141702,"lat2",0.0934438797458318
"18ac3_3",1977,"post1",1.84410342249556,1978,1.09062127904713,1.09045154313211,1.05390062248255,1.12869511726607,"pp","AC",3,"SENF","high",0.926272190585732,162.9204747324,113,"yes",-1.87749274787877,0.789126934952482,0.982583458542489,-0.158118721894804,0.2575858053296,-0.301494344094647,-0.30132460817963,-0.339568182313583,-0.264773687530071,"lat2",-0.301494344094647
"18ac3_3",1987,"post1",-0.458446516220603,1988,0.97241363597742,0.972505719200518,0.957361477767716,0.98712596631056,"pp","AC",3,"SENF","high",0.926272190585732,162.9204747324,113,"yes",-1.16954163494853,0.774694041737892,0.739705339055677,-0.409444107284232,0.00584799316405192,-0.197719594239528,-0.197811677462626,-0.212431924572668,-0.182667436029825,"lat2",-0.197719594239528
"18ac3_3",2007,"post1",-0.476908559632801,2008,0.971575663256737,0.9715032012735,0.956788625341506,0.986282334504223,"pp","AC",3,"SENF","high",0.926272190585732,162.9204747324,113,"no",-1.25158477899668,1.40369671837023,1.33701563528144,-0.577288620383768,-0.345677817497673,0.432121055113493,0.43219351709673,0.417414383866007,0.446908093028724,"lat2",0.432121055113493
"18ac3_3",2014,"post1",-2.2101721592132,2015,0.883463461279994,0.883867277109955,0.840335277656368,0.928814949491476,"pp","AC",3,"SENF","high",0.926272190585732,162.9204747324,113,"yes",-1.74936688340137,0.511587520026213,0.442654945695647,0.00496893391418857,0.000333842227244813,-0.371875941253781,-0.372279757083741,-0.417227429465263,-0.328747757630155,"lat2",-0.371875941253781
"18ac3_3",2015,"post1",0.00496893391418857,2016,0.996191326022974,0.995902107951347,0.984380202997044,1.00933543959583,"pp","AC",3,"SENF","high",0.926272190585732,162.9204747324,113,"yes",-2.2101721592132,0.442654945695647,0.646144137667006,1.77983607423411,0.407023781742165,-0.553536380327327,-0.5532471622557,-0.566680493900183,-0.541725257301398,"lat2",-0.553536380327327
"18ac3_3",2018,"post1",NA,2019,NA,NA,NA,NA,"pp","AC",3,"SENF","high",0.926272190585732,162.9204747324,113,"yes",-1.33436674703636,NA,NA,NA,0.0607130551511447,NA,NA,NA,NA,"lat2",NA
"18ac3_4",1898,"post1",-0.246271432955431,1899,0.983245604971423,0.983055599281723,0.970164667789182,0.996868913394265,"pp","AC",3,"SENF","high",1.42577570217774,190.0570602546,76.1,"no",-1.61401794418068,0.793422560890566,0.819580097031928,-0.0930472170283817,-0.0219068896306199,-0.189823044080858,-0.189633038391157,-0.203446352503699,-0.176742106898617,"lat2",-0.189823044080858
"18ac3_4",1924,"post1",0.366441709707196,1925,1.01470507660275,1.01459275178143,1.00035957176896,1.02912897060353,"pp","AC",3,"SENF","high",1.42577570217774,190.0570602546,76.1,"yes",-2.14811630172168,0.809306540785043,0.931371046029964,-1.08347547289224,0.0530969174592125,-0.205398535817709,-0.205286210996392,-0.219822429818484,-0.191053030983917,"lat2",-0.205398535817709
"18ac3_4",1931,"post1",0.611402201681179,1932,1.02710118209882,1.0273712389473,1.00897735283511,1.04330521531859,"pp","AC",3,"SENF","high",1.42577570217774,190.0570602546,76.1,"yes",-1.54647983508028,0.57136555596575,0.547703837792754,-0.641662585122227,0.0250350200695798,-0.455735626133067,-0.45600568298155,-0.47193965935284,-0.437611796869362,"lat2",-0.455735626133067
"18ac3_4",1934,"post1",0.282038268224265,1935,1.01047208053994,1.01023356526742,0.997433290549482,1.02446813223375,"pp","AC",3,"SENF","high",1.42577570217774,190.0570602546,76.1,"yes",-1.71957022987453,0.797280828410041,0.886936472427728,0.271941127886581,0.0906288840871234,-0.213191252129896,-0.212952736857378,-0.227187303823709,-0.20015246213944,"lat2",-0.213191252129896
"18ac3_4",1959,"post1",-0.856365844024917,1960,0.951761122571246,0.951824983934381,0.930274488088042,0.973364034423617,"pp","AC",3,"SENF","high",1.42577570217774,190.0570602546,76.1,"yes",-1.94606279582611,0.679748819884756,0.666628556367506,-1.29224616718532,0.0522433936731612,-0.27201230268649,-0.272076164049625,-0.29361521453886,-0.250525668203285,"lat2",-0.27201230268649
"18ac3_4",1961,"post1",0.274076291878773,1962,1.00980241081506,1.00985558319541,0.996105100543899,1.02421697203417,"pp","AC",3,"SENF","high",1.42577570217774,190.0570602546,76.1,"yes",-1.29224616718532,0.798746904914183,0.869090396210198,0.639382127350004,0.201120044123871,-0.211055505900878,-0.211108678281227,-0.225470067119986,-0.197358195629716,"lat2",-0.211055505900878
"18ac3_4",1968,"post1",2.16302673917876,1969,1.10618423312337,1.10635998581428,1.05714260476411,1.14976740725841,"pp","AC",3,"SENF","high",1.42577570217774,190.0570602546,76.1,"no",-1.17537983506868,0.982002210680138,1.1279052590366,-0.297409880401806,-0.0781743142353928,-0.124182022443237,-0.124357775134147,-0.167765196578269,-0.0751403940839677,"lat2",-0.124182022443237
"18ac3_4",1977,"post1",1.84410342249556,1978,1.0898032708377,1.08981703342471,1.05018358817687,1.12665332348037,"pp","AC",3,"SENF","high",1.42577570217774,190.0570602546,76.1,"yes",-1.87749274787877,0.716392104386378,0.881580724846233,-0.158118721894804,0.336286052285965,-0.373411166451322,-0.37342492903833,-0.410261219093989,-0.333791483790497,"lat2",-0.373411166451322
"18ac3_4",1987,"post1",-0.458446516220603,1988,0.972167190142632,0.971989701648973,0.958529858425334,0.98633310578286,"pp","AC",3,"SENF","high",1.42577570217774,190.0570602546,76.1,"no",-1.16954163494853,0.85608002562169,0.931201455583363,-0.409444107284232,-0.0775161537026148,-0.116087164520942,-0.115909676027283,-0.13025308016117,-0.102449832803644,"lat2",-0.116087164520942
"18ac3_4",2007,"post1",-0.476908559632801,2008,0.971573471176128,0.971842449501776,0.956140013914092,0.985340848676029,"pp","AC",3,"SENF","high",1.42577570217774,190.0570602546,76.1,"no",-1.25158477899668,1.1458353611508,0.984883131557803,-0.577288620383768,-0.178994824439202,0.174261889974673,0.173992911649024,0.160494512474772,0.189695347236709,"lat2",0.174261889974673
"18ac3_4",2014,"post1",-2.2101721592132,2015,0.882440481267142,0.882414105557279,0.838294980912792,0.928481374829815,"pp","AC",3,"SENF","high",1.42577570217774,190.0570602546,76.1,"no",-1.74936688340137,0.75939359070034,1.06409661770639,0.00496893391418857,-0.0971881116015715,-0.123046890566803,-0.123020514856939,-0.169087784129475,-0.0789013902124525,"lat2",-0.123046890566803
"18ac3_4",2015,"post1",0.00496893391418857,2016,0.9961450477264,0.996137436915733,0.983832080716978,1.00867332816233,"pp","AC",3,"SENF","high",1.42577570217774,190.0570602546,76.1,"yes",-2.2101721592132,1.06409661770639,1.4926030478762,1.77983607423411,0.0899514993221297,0.0679515699799912,0.0679591807906583,0.0554232895440566,0.0802645369894138,"lat2",0.0679515699799912
"18ac3_4",2018,"post1",NA,2019,NA,NA,NA,NA,"pp","AC",3,"SENF","high",1.42577570217774,190.0570602546,76.1,"no",-1.33436674703636,NA,NA,NA,-0.394581517411641,NA,NA,NA,NA,"lat2",NA
"18ac3_5",1959,"post1",-0.856365844024917,1960,0.951988007054496,0.951710264946768,0.930288134558605,0.973288743909089,"pp","AC",3,"SENF","high",3.20436991790426,215.0047218396,42.5,"no",-1.94606279582611,1.18963970888158,1.02197801189253,-1.29224616718532,-0.0390640024828653,0.237651701827082,0.23792944393481,0.216350964972488,0.259351574322973,"lat2",0.237651701827082
"18ac3_5",1961,"post1",0.274076291878773,1962,1.00967750488279,1.00972223108543,0.99571500297164,1.02386472382766,"pp","AC",3,"SENF","high",3.20436991790426,215.0047218396,42.5,"no",-1.29224616718532,0.97367141894206,1.01409853073698,0.639382127350004,-0.203187802073871,-0.0360060859407259,-0.0360508121433659,-0.0501933048856032,-0.0220435840295796,"lat2",-0.0360060859407259
"18ac3_5",1968,"post1",2.16302673917876,1969,1.10564794240126,1.10508171903301,1.0626859454574,1.15180696367802,"pp","AC",3,"SENF","high",3.20436991790426,215.0047218396,42.5,"no",-1.17537983506868,1.66903741613355,1.01845942144415,-0.297409880401806,-0.271149275106263,0.563389473732292,0.56395569710054,0.517230452455535,0.606351470676148,"lat2",0.563389473732292
