"","tree.uniqueID","Site","Neighborhood","Species","totDBH","totBA"
"412","9pc2_369","Inyo Craters",2,"pc",6,0.00282744
"413","9pc2_370","Inyo Craters",2,"pc",6.3,0.0031172526
"414","9pc2_371","Inyo Craters",2,"pc",7,0.00384846
"415","9pc2_372","Inyo Craters",2,"pc",7.9,0.0049016814
"416","9pc2_373","Inyo Craters",2,"pc",7.9,0.0049016814
"417","9pc2_374","Inyo Craters",2,"pc",8.8,0.0060821376
"418","9pc2_375","Inyo Craters",2,"pc",11.4,0.0102070584
"419","9pc2_376","Inyo Craters",2,"pc",10.8,0.0091609056
"420","9pc2_377","Inyo Craters",2,"pc",14,0.01539384
"421","9pc2_378","Inyo Craters",2,"pc",15.4,0.0186265464
"422","9pc2_379","Inyo Craters",2,"pc",17.8,0.0248846136
"423","9pc2_380","Inyo Craters",2,"pc",23.1,0.0419097294
"424","9pc2_381","Inyo Craters",2,"pc",26.5,0.055154715
"425","9pc2_382","Inyo Craters",2,"pc",29.4,0.0678868344
"426","9pc2_383","Inyo Craters",2,"pc",31.2,0.0764539776
"427","9pj2_384","Inyo Craters",2,"pj",2.6,0.0005309304
"428","9pj2_385","Inyo Craters",2,"pj",9.8,0.0075429816
"429","9pj2_386","Inyo Craters",2,"pj",10.4,0.0084948864
"430","9pj2_387","Inyo Craters",2,"pj",11.3,0.0100287726
"431","9pj2_388","Inyo Craters",2,"pj",21.6,0.0366436224
"432","9pj2_389","Inyo Craters",2,"pj",28.5,0.063794115
"433","9pj2_390","Inyo Craters",2,"pj",47.2,0.1749745536
"434","9pj2_391","Inyo Craters",2,"pj",51.8,0.2107416696
"435","9pj2_392","Inyo Craters",2,"pj",57.5,0.259672875
"436","9pj2_393","Inyo Craters",2,"pj",57.2,0.2569703136
"437","9pj2_394","Inyo Craters",2,"pj",61.4,0.2960926584
"438","9pj2_395","Inyo Craters",2,"pj",64.9,0.3308112654
"439","9pj2_396","Inyo Craters",2,"pj",71.8,0.4048925496
"440","9pj2_397","Inyo Craters",2,"pj",1.7,0.0002269806
"441","9pj2_398","Inyo Craters",2,"pj",2.2,0.0003801336
"442","9pj2_399","Inyo Craters",2,"pj",NA,NA
"443","9pj2_400","Inyo Craters",2,"pj",1.3,0.0001327326
"444","9pj2_401","Inyo Craters",2,"pj",4.9,0.0018857454
"445","9pj2_402","Inyo Craters",2,"pj",3.3,0.0008553006
"446","9pj2_403","Inyo Craters",2,"pj",2.1,0.0003463614
"447","9pj2_404","Inyo Craters",2,"pj",11.6,0.0105683424
"448","9pj2_405","Inyo Craters",2,"pj",NA,NA
"449","9pj2_406","Inyo Craters",2,"pj",13,0.01327326
"450","9pj2_408","Inyo Craters",2,"pj",16,0.02010624
"451","9pj2_409","Inyo Craters",2,"pj",17.4,0.0237787704
"452","9pj2_410","Inyo Craters",2,"pj",19.6,0.0301719264
"453","9pj2_412","Inyo Craters",2,"pj",20.5,0.033006435
"454","9pj2_413","Inyo Craters",2,"pj",18.1,0.0257304894
"455","9pj2_414","Inyo Craters",2,"pj",23.3,0.0426385806
"456","9pj2_415","Inyo Craters",2,"pj",21.6,0.0366436224
"457","9pj2_416","Inyo Craters",2,"pj",23.5,0.043373715
"458","9pj2_417","Inyo Craters",2,"pj",24,0.04523904
"459","9pj2_418","Inyo Craters",2,"pj",22.5,0.039760875
"460","9pj2_419","Inyo Craters",2,"pj",27.2,0.0581070336
"461","9pj2_420","Inyo Craters",2,"pj",33.9,0.0902589534
"462","9pj2_421","Inyo Craters",2,"pj",34.8,0.0951150816
"463","9pj2_422","Inyo Craters",2,"pj",35.9,0.1012231374
"464","9pj2_423","Inyo Craters",2,"pj",36.7,0.1057847406
"465","9pj2_424","Inyo Craters",2,"pj",38.6,0.1170214584
"466","9pj2_425","Inyo Craters",2,"pj",40.5,0.128825235
"467","9pj2_426","Inyo Craters",2,"pj",42.5,0.141862875
"468","9pj2_427","Inyo Craters",2,"pj",31.4,0.0774372984
"469","9pj2_429","Inyo Craters",2,"pj",42,0.13854456
"470","9pj2_430","Inyo Craters",2,"pj",26.3,0.0543253326
"471","9pj2_431","Inyo Craters",2,"pj",58.7,0.2706244926
"472","9pj2_432","Inyo Craters",2,"pj",59.6,0.2789866464
"473","9pj2_434","Inyo Craters",2,"pj",53.5,0.224801115
"474","9pj2_435","Inyo Craters",2,"pj",80.7,0.5114909646
"475","9pj2_436","Inyo Craters",2,"pj",94.8,0.7058421216
"476","8xx1_437","Pine Ridge",1,"xx",9.7,0.0073898286
"477","8xx1_439","Pine Ridge",1,"xx",160.5,2.023210035
"478","8ac1_440","Pine Ridge",1,"ac",1.5,0.000176715
"479","8ac1_441","Pine Ridge",1,"ac",1.6,0.0002010624
"480","8ac1_442","Pine Ridge",1,"ac",2.7,0.0005725566
"481","8ac1_443","Pine Ridge",1,"ac",3.5,0.000962115
"482","8ac1_444","Pine Ridge",1,"ac",3.9,0.0011945934
"483","8ac1_445","Pine Ridge",1,"ac",3.9,0.0011945934
"484","8ac1_446","Pine Ridge",1,"ac",4.5,0.001590435
"485","8ac1_447","Pine Ridge",1,"ac",5.2,0.0021237216
"486","8ac1_448","Pine Ridge",1,"ac",5.3,0.0022061886
"487","8ac1_449","Pine Ridge",1,"ac",6,0.00282744
"488","8ac1_450","Pine Ridge",1,"ac",6,0.00282744
"489","8ac1_451","Pine Ridge",1,"ac",6.4,0.0032169984
"490","8ac1_452","Pine Ridge",1,"ac",7.5,0.004417875
"491","8ac1_453","Pine Ridge",1,"ac",7.5,0.004417875
"492","8ac1_454","Pine Ridge",1,"ac",7.8,0.0047783736
"493","8ac1_455","Pine Ridge",1,"ac",8.3,0.0054106206
"494","8ac1_456","Pine Ridge",1,"ac",9.5,0.007088235
"495","8ac1_457","Pine Ridge",1,"ac",9.2,0.0066476256
"496","8ac1_458","Pine Ridge",1,"ac",9.8,0.0075429816
"497","8ac1_459","Pine Ridge",1,"ac",11.4,0.0102070584
"498","8ac1_460","Pine Ridge",1,"ac",12.8,0.0128679936
"499","8ac1_461","Pine Ridge",1,"ac",12.8,0.0128679936
"500","8ac1_462","Pine Ridge",1,"ac",14,0.01539384
"501","8ac1_463","Pine Ridge",1,"ac",15.7,0.0193593246
"502","8ac1_464","Pine Ridge",1,"ac",22.3,0.0390571566
"503","8ac1_465","Pine Ridge",1,"ac",24.3,0.0463770846
"504","8ac1_466","Pine Ridge",1,"ac",24.5,0.047143635
"505","8ac1_467","Pine Ridge",1,"ac",26,0.05309304
"506","8ac1_468","Pine Ridge",1,"ac",30.7,0.0740231646
"507","8ac1_469","Pine Ridge",1,"ac",32.1,0.0809284014
"508","8ac1_470","Pine Ridge",1,"ac",32.3,0.0819399966
"509","8ac1_471","Pine Ridge",1,"ac",34.8,0.0951150816
"510","8ac1_472","Pine Ridge",1,"ac",36.8,0.1063620096
"511","8ac1_473","Pine Ridge",1,"ac",41.5,0.135265515
"512","8ac1_474","Pine Ridge",1,"ac",44.6,0.1562286264
"513","8ac1_475","Pine Ridge",1,"ac",48.5,0.184745715
"514","8ac1_476","Pine Ridge",1,"ac",48.8,0.1870382976
"515","8ac1_477","Pine Ridge",1,"ac",51.8,0.2107416696
"516","8ac1_478","Pine Ridge",1,"ac",52.9,0.2197871214
"517","8ac1_479","Pine Ridge",1,"ac",60.9,0.2912899374
"518","8ac1_480","Pine Ridge",1,"ac",61.5,0.297057915
"519","8ac1_481","Pine Ridge",1,"ac",65,0.3318315
"520","8ac1_482","Pine Ridge",1,"ac",65.5,0.336956235
"521","8ac1_483","Pine Ridge",1,"ac",66,0.34212024
"522","8ac1_484","Pine Ridge",1,"ac",66.1,0.3431577534
"523","8ac1_485","Pine Ridge",1,"ac",67.7,0.3599715966
"524","8ac1_486","Pine Ridge",1,"ac",68.7,0.3706844526
"525","8ac1_487","Pine Ridge",1,"ac",71.6,0.4026400224
"526","8ac1_488","Pine Ridge",1,"ac",73.5,0.424292715
"527","8ac1_489","Pine Ridge",1,"ac",90.6,0.6446845944
"528","8ac1_490","Pine Ridge",1,"ac",99.4,0.7760034744
"529","8ac1_491","Pine Ridge",1,"ac",133.7,1.4039566926
"530","8pj1_493","Pine Ridge",1,"pj",1.5,0.000176715
"531","8pj1_494","Pine Ridge",1,"pj",10.8,0.0091609056
"532","8pj1_497","Pine Ridge",1,"pj",71.5,0.401516115
"533","8pj1_498","Pine Ridge",1,"pj",82.3,0.5319741966
"534","8pj1_499","Pine Ridge",1,"pj",87.9,0.6068322414
"535","8pj1_500","Pine Ridge",1,"pj",94.8,0.7058421216
"536","8pj1_501","Pine Ridge",1,"pj",120.2,1.1347490616
"537","8pj1_502","Pine Ridge",1,"pj",103,0.83323086
"538","8ac2_528","Pine Ridge",2,"ac",20.7,0.0336536046
"539","8ac2_533","Pine Ridge",2,"ac",49.3,0.1908906846
"540","8ac2_543","Pine Ridge",2,"ac",105.2,0.8692053216
"541","8pj2_552","Pine Ridge",2,"pj",42,0.13854456
"542","8xx3_557","Pine Ridge",3,"xx",114.9,1.0368858654
"543","8ac3_558","Pine Ridge",3,"ac",17.5,0.024052875
"544","8ac3_559","Pine Ridge",3,"ac",2.6,0.0005309304
"545","8ac3_560","Pine Ridge",3,"ac",14.2,0.0158368056
"546","8ac3_561","Pine Ridge",3,"ac",15.6,0.0191134944
"547","8ac3_562","Pine Ridge",3,"ac",15.1,0.0179079054
"548","8ac3_563","Pine Ridge",3,"ac",19.8,0.0307908216
"549","8ac3_564","Pine Ridge",3,"ac",21.2,0.0352990176
"550","8ac3_565","Pine Ridge",3,"ac",21.3,0.0356328126
"551","8ac3_566","Pine Ridge",3,"ac",23.7,0.0441151326
"552","8ac3_567","Pine Ridge",3,"ac",27.3,0.0585350766
"553","8ac3_568","Pine Ridge",3,"ac",36.5,0.104634915
"554","8ac3_569","Pine Ridge",3,"ac",40,0.125664
"555","8ac3_570","Pine Ridge",3,"ac",48,0.18095616
"556","8ac3_571","Pine Ridge",3,"ac",50.5,0.200296635
"557","8ac3_572","Pine Ridge",3,"ac",57.7,0.2614824366
"558","8ac3_573","Pine Ridge",3,"ac",2.9,0.0006605214
"559","8ac3_574","Pine Ridge",3,"ac",14.9,0.0174366654
"560","8ac3_575","Pine Ridge",3,"ac",14,0.01539384
"561","8ac3_576","Pine Ridge",3,"ac",23.2,0.0422733696
"562","8ac3_577","Pine Ridge",3,"ac",24.6,0.0475292664
"563","8ac3_578","Pine Ridge",3,"ac",34.5,0.093482235
"564","8ac3_579","Pine Ridge",3,"ac",37.2,0.1086867936
"565","8ac3_580","Pine Ridge",3,"ac",44.2,0.1534388856
"566","8ac3_581","Pine Ridge",3,"ac",78.5,0.483983115
"567","8ac3_582","Pine Ridge",3,"ac",2.8,0.0006157536
"568","8ac3_583","Pine Ridge",3,"ac",2.3,0.0004154766
"569","8ac3_584","Pine Ridge",3,"ac",2.6,0.0005309304
"570","8ac3_585","Pine Ridge",3,"ac",5.3,0.0022061886
"571","8ac3_586","Pine Ridge",3,"ac",7.5,0.004417875
"572","8ac3_587","Pine Ridge",3,"ac",13.8,0.0149571576
"573","8ac3_588","Pine Ridge",3,"ac",20.1,0.0317309454
"574","8ac3_589","Pine Ridge",3,"ac",45,0.1590435
"575","8ac3_590","Pine Ridge",3,"ac",46.4,0.1690934784
"576","8ac3_591","Pine Ridge",3,"ac",53.2,0.2222870496
"577","8ac3_592","Pine Ridge",3,"ac",72.7,0.4151066766
"578","8pj3_593","Pine Ridge",3,"pj",2.5,0.000490875
"579","8pj3_594","Pine Ridge",3,"pj",6,0.00282744
"580","8pj3_595","Pine Ridge",3,"pj",11.3,0.0100287726
"581","8pj3_596","Pine Ridge",3,"pj",22,0.03801336
"582","8pj3_597","Pine Ridge",3,"pj",23.3,0.0426385806
"583","8pj3_598","Pine Ridge",3,"pj",42.2,0.1398671736
"584","8pl3_599","Pine Ridge",3,"pl",4.6,0.0016619064
"585","8pj3_600","Pine Ridge",3,"pj",26.5,0.055154715
"586","8pl3_601","Pine Ridge",3,"pl",49.8,0.1947823416
"587","8pj3_602","Pine Ridge",3,"pj",91.4,0.6561200184
"588","8pl3_603","Pine Ridge",3,"pl",105.5,0.874169835
"589","8pl3_604","Pine Ridge",3,"pl",126.5,1.256816715
"590","9pc2_1000","Inyo Craters",2,"pc",1.5,0.000176715
"591","9pc2_1001","Inyo Craters",2,"pc",8.7,0.0059446926
"592","9pj2_1002","Inyo Craters",2,"pj",4.9,0.0018857454
"593","9pc2_1003","Inyo Craters",2,"pc",4.6,0.0016619064
"594","9am3_1004","Inyo Craters",3,"am",26.7,0.0559903806
"595","9pc3_1005","Inyo Craters",3,"pc",13,0.01327326
"596","9pc3_1006","Inyo Craters",3,"pc",8.5,0.005674515
"597","9pj3_1007","Inyo Craters",3,"pj",21.8,0.0373253496
"598","9am3_1008","Inyo Craters",3,"am",30.2,0.0716316216
"599","9am3_1009","Inyo Craters",3,"am",5.4,0.0022902264
"600","9pc3_1010","Inyo Craters",3,"pc",13,0.01327326
"601","9pj3_1011","Inyo Craters",3,"pj",1,7.854e-05
"602","9pj3_1012","Inyo Craters",3,"pj",1.1,9.50334e-05
"603","9am3_1013","Inyo Craters",3,"am",30.9,0.0749907774
"604","9pc3_1014","Inyo Craters",3,"pc",7,0.00384846
"605","9am3_1015","Inyo Craters",3,"am",17.4,0.0237787704
"606","9am3_1016","Inyo Craters",3,"am",24.7,0.0479164686
"607","9am3_1017","Inyo Craters",3,"am",5.9,0.0027339774
"608","9pc3_1018","Inyo Craters",3,"pc",6,0.00282744
"609","9am3_1019","Inyo Craters",3,"am",10.1,0.0080118654
"610","9pj3_1021","Inyo Craters",3,"pj",3.4,0.0009079224
"611","9am3_1022","Inyo Craters",3,"am",6.7,0.0035256606
"612","9pj3_1023","Inyo Craters",3,"pj",23,0.04154766
"613","9am3_1024","Inyo Craters",3,"am",5.9,0.0027339774
"614","9am3_1025","Inyo Craters",3,"am",4.7,0.0017349486
"615","9pj3_1026","Inyo Craters",3,"pj",23.6,0.0437436384
"616","9am3_1027","Inyo Craters",3,"am",14.6,0.0167415864
"617","9am3_1028","Inyo Craters",3,"am",17.3,0.0235062366
"618","9pj3_1029","Inyo Craters",3,"pj",4.1,0.0013202574
"619","9pc3_1030","Inyo Craters",3,"pc",5.7,0.0025517646
"620","9am3_1031","Inyo Craters",3,"am",8.1,0.0051530094
"621","9am3_1032","Inyo Craters",3,"am",4.8,0.0018095616
"622","9am3_1033","Inyo Craters",3,"am",2.5,0.000490875
"623","9am3_1034","Inyo Craters",3,"am",9.7,0.0073898286
"624","9am3_1035","Inyo Craters",3,"am",18.6,0.0271716984
"625","9am3_1036","Inyo Craters",3,"am",13.1,0.0068274822
"626","9pc3_1037","Inyo Craters",3,"pc",9.5,0.007088235
"627","9am3_1038","Inyo Craters",3,"am",5,0.0019635
"628","9pj3_1040","Inyo Craters",3,"pj",9.1,0.0065038974
"629","9pc3_1041","Inyo Craters",3,"pc",21.6,0.0366436224
"630","9am3_1042","Inyo Craters",3,"am",28.7,0.0646926126
"631","9pj3_1043","Inyo Craters",3,"pj",26.7,0.0559903806
"632","9am3_1044","Inyo Craters",3,"am",6.8,0.0036316896
"633","9am3_1045","Inyo Craters",3,"am",6.8,0.0036316896
"634","9pc3_1046","Inyo Craters",3,"pc",12.9,0.0130698414
"635","9pc3_1047","Inyo Craters",3,"pc",28.8,0.0651442176
"636","9pj3_1048","Inyo Craters",3,"pj",13.9,0.007700847
"637","9pc3_1049","Inyo Craters",3,"pc",15,0.0176715
"638","9pj3_1050","Inyo Craters",3,"pj",4.1,0.0013202574
"639","9pj3_1051","Inyo Craters",3,"pj",11.9,0.0111220494
"640","9pj3_1052","Inyo Craters",3,"pj",8.2,0.0052810296
"641","9pj3_1055","Inyo Craters",3,"pj",2.9,0.0006605214
"642","9pj3_1056","Inyo Craters",3,"pj",15.1,0.0179079054
"643","9pj3_1057","Inyo Craters",3,"pj",37.2,0.1086867936
"644","9pj3_1058","Inyo Craters",3,"pj",9.3,0.0067929246
"645","9pj3_1059","Inyo Craters",3,"pj",38.5,0.116415915
"646","9pj3_1060","Inyo Craters",3,"pj",6.8,0.0036316896
"647","9pj3_1061","Inyo Craters",3,"pj",6.8,0.0036316896
"648","9pj3_1062","Inyo Craters",3,"pj",2.8,0.0006157536
"649","9pj3_1063","Inyo Craters",3,"pj",14.7,0.0169717086
"650","9pc3_1064","Inyo Craters",3,"pc",2,0.00031416
"651","9pj3_1065","Inyo Craters",3,"pj",15.7,0.0193593246
"652","9pj3_1066","Inyo Craters",3,"pj",17.9,0.0251650014
"653","9pj3_1067","Inyo Craters",3,"pj",8.5,0.005674515
"654","9pj3_1068","Inyo Craters",3,"pj",10.9,0.0093313374
"655","9pj3_1069","Inyo Craters",3,"pj",48.9,0.1878056334
"656","9pj3_1070","Inyo Craters",3,"pj",19.6,0.0301719264
"657","9pj3_1071","Inyo Craters",3,"pj",17.6,0.0243285504
"658","9pj3_1072","Inyo Craters",3,"pj",14,0.01539384
"659","9pj3_1073","Inyo Craters",3,"pj",3.7,0.0010752126
"660","9pj3_1074","Inyo Craters",3,"pj",43.1,0.1458966894
"661","9pj3_1075","Inyo Craters",3,"pj",8,0.00502656
"662","9pj3_1076","Inyo Craters",3,"pj",10.7,0.0089920446
"663","9pj3_1077","Inyo Craters",3,"pj",27.1,0.0576805614
"664","9pj3_1078","Inyo Craters",3,"pj",18.5,0.026880315
"665","9pj3_1079","Inyo Craters",3,"pj",13.5,0.014313915
"666","9pj3_1080","Inyo Craters",3,"pj",35.5,0.098980035
"667","9pj3_1081","Inyo Craters",3,"pj",64.7,0.165754743
"668","9pj3_1082","Inyo Craters",3,"pj",9.3,0.0067929246
"669","9pj3_1083","Inyo Craters",3,"pj",10.4,0.0084948864
"670","9pj3_1084","Inyo Craters",3,"pj",20.2,0.0320474616
"671","9pj3_1085","Inyo Craters",3,"pj",18.66,0.027347282424
"672","9pj3_1086","Inyo Craters",3,"pj",17.2,0.0232352736
"673","9pj3_1087","Inyo Craters",3,"pj",17.8,0.0248846136
"674","9pj3_1088","Inyo Craters",3,"pj",30.4,0.0725835264
"675","9pj3_1089","Inyo Craters",3,"pj",33.5,0.088141515
"676","9pj3_1090","Inyo Craters",3,"pj",26.4,0.0547392384
"677","9pj3_1091","Inyo Craters",3,"pj",10,0.007854
"678","9am3_1092","Inyo Craters",3,"am",27.4,0.0589646904
"679","9pj3_1093","Inyo Craters",3,"pj",12.5,0.012271875
"680","9pj3_1094","Inyo Craters",3,"pj",3.5,0.000962115
"681","9pj3_1095","Inyo Craters",3,"pj",11.4,0.0102070584
"682","9pj3_1096","Inyo Craters",3,"pj",14.5,0.016513035
"683","9pj3_1097","Inyo Craters",3,"pj",26.5,0.055154715
"684","9pj3_1098","Inyo Craters",3,"pj",29.9,0.0702155454
"685","9pj3_1099","Inyo Craters",3,"pj",18.5,0.026880315
"686","9pj3_1100","Inyo Craters",3,"pj",16.3,0.0208672926
"687","9pj3_1101","Inyo Craters",3,"pj",15.5,0.018869235
"688","9pj3_1102","Inyo Craters",3,"pj",26,0.05309304
"689","9pj3_1103","Inyo Craters",3,"pj",15.8,0.0196067256
"690","9pc3_1104","Inyo Craters",3,"pc",10.9,0.0093313374
"691","9pj3_1105","Inyo Craters",3,"pj",17.6,0.0243285504
"692","9pj3_1106","Inyo Craters",3,"pj",13,0.01327326
"693","9pj3_1107","Inyo Craters",3,"pj",18.4,0.0265905024
"694","9pc3_1108","Inyo Craters",3,"pc",39,0.11945934
"695","9pj3_1109","Inyo Craters",3,"pj",23,0.04154766
"696","9pj3_1110","Inyo Craters",3,"pj",20.9,0.0343070574
"697","9pj3_1111","Inyo Craters",3,"pj",3.2,0.0008042496
"698","9pj3_1112","Inyo Craters",3,"pj",25.9,0.0526854174
"699","9pj3_1113","Inyo Craters",3,"pj",10.2,0.0081713016
"700","9pj3_1114","Inyo Craters",3,"pj",8.6,0.0058088184
"701","9pj3_1115","Inyo Craters",3,"pj",8.3,0.0054106206
"702","9pj3_1116","Inyo Craters",3,"pj",11.6,0.0105683424
"703","9pj3_1117","Inyo Craters",3,"pj",35.5,0.098980035
"704","9pj3_1118","Inyo Craters",3,"pj",20.4,0.0326852064
"705","9pj3_1119","Inyo Craters",3,"pj",19.6,0.0301719264
"706","9pj3_1120","Inyo Craters",3,"pj",9.4,0.0069397944
"707","9pj3_1121","Inyo Craters",3,"pj",22,0.03801336
"708","9pj3_1122","Inyo Craters",3,"pj",13.5,0.014313915
"709","9pj3_1123","Inyo Craters",3,"pj",9.1,0.0065038974
"710","9pj3_1124","Inyo Craters",3,"pj",19.2,0.0289529856
"711","9pj3_1125","Inyo Craters",3,"pj",4.5,0.001590435
"712","9pj3_1126","Inyo Craters",3,"pj",15.4,0.0186265464
"713","9pj3_1127","Inyo Craters",3,"pj",43,0.14522046
"714","9pj3_1128","Inyo Craters",3,"pj",48.99,0.188497578654
"715","9pj3_1129","Inyo Craters",3,"pj",16.6,0.0216424824
"716","9pj3_1130","Inyo Craters",3,"pj",27.1,0.0576805614
"717","9pj3_1131","Inyo Craters",3,"pj",13,0.01327326
"718","9pj3_1132","Inyo Craters",3,"pj",22.8,0.0408282336
"719","9pc3_1133","Inyo Craters",3,"pc",42.9,0.1445458014
"720","9pj3_1134","Inyo Craters",3,"pj",2,0.00031416
"721","9am3_1135","Inyo Craters",3,"am",24.2,0.0459961656
"722","9am3_1136","Inyo Craters",3,"am",15.5,0.018869235
"723","9pj3_1137","Inyo Craters",3,"pj",9.1,0.0065038974
"724","9pj3_1138","Inyo Craters",3,"pj",15.2,0.0181458816
"725","9pc3_1139","Inyo Craters",3,"pc",23.6,0.0437436384
"726","9am3_1140","Inyo Craters",3,"am",7.3,0.0041853966
"727","9pj3_1141","Inyo Craters",3,"pj",6.5,0.003318315
"728","9am3_1142","Inyo Craters",3,"am",6.3,0.0031172526
"729","9pc3_1143","Inyo Craters",3,"pc",9.6,0.0072382464
"730","9pc3_1144","Inyo Craters",3,"pc",11.5,0.010386915
"731","9am3_1145","Inyo Craters",3,"am",23.5,0.043373715
"732","9am3_1146","Inyo Craters",3,"am",52.7,0.2181283566
"733","9am3_1147","Inyo Craters",3,"am",4.8,0.0018095616
"734","9pc3_1148","Inyo Craters",3,"pc",35.2,0.0973142016
"735","9am3_1149","Inyo Craters",3,"am",30.2,0.0716316216
"736","9am3_1150","Inyo Craters",3,"am",11,0.00950334
"737","9am3_1151","Inyo Craters",3,"am",10.6,0.0088247544
"738","9am3_1152","Inyo Craters",3,"am",17.5,0.024052875
"739","9am3_1153","Inyo Craters",3,"am",14.5,0.016513035
"740","9pj3_1154","Inyo Craters",3,"pj",4.8,0.0018095616
"741","9pj3_1155","Inyo Craters",3,"pj",4.5,0.001590435
"742","9pj3_1156","Inyo Craters",3,"pj",7.2,0.0040715136
"743","9pj3_1157","Inyo Craters",3,"pj",3,0.00070686
"744","9pj3_1158","Inyo Craters",3,"pj",54.8,0.2358587616
"745","9pj3_1159","Inyo Craters",3,"pj",4.3,0.0014522046
"746","9pj3_1160","Inyo Craters",3,"pj",3.1,0.0007547694
"747","9pj3_1161","Inyo Craters",3,"pj",17.3,0.0235062366
"748","9pj3_1162","Inyo Craters",3,"pj",2.3,0.0004154766
"749","9pj3_1163","Inyo Craters",3,"pj",5.9,0.0027339774
"750","9pj3_1164","Inyo Craters",3,"pj",4.9,0.0018857454
"751","9pj3_1165","Inyo Craters",3,"pj",1.5,0.000176715
"752","9pc3_1166","Inyo Craters",3,"pc",20.6,0.0333292344
"753","9pj3_1167","Inyo Craters",3,"pj",4,0.00125664
"754","9pj3_1168","Inyo Craters",3,"pj",54.4,0.2324281344
"755","9pj3_1169","Inyo Craters",3,"pj",6.9,0.0037392894
"756","9pj3_1170","Inyo Craters",3,"pj",22.6,0.0401150904
"757","9pj3_1171","Inyo Craters",3,"pj",13.2,0.0136848096
"758","9am3_1172","Inyo Craters",3,"am",26,0.05309304
"759","9pc3_1173","Inyo Craters",3,"pc",4.4,0.0015205344
"760","9pj3_1174","Inyo Craters",3,"pj",52,0.21237216
"761","9am3_1175","Inyo Craters",3,"am",2,0.00031416
"762","9pj3_1176","Inyo Craters",3,"pj",60.8,0.2903341056
"763","9pj3_1177","Inyo Craters",3,"pj",64.8,0.3297926016
"764","9pj1_1178","Inyo Craters",1,"pj",29.4,0.0678868344
"765","9pj1_1179","Inyo Craters",1,"pj",34.9,0.0956625054
"766","9pj1_1180","Inyo Craters",1,"pj",24.3,0.0463770846
"767","9pj1_1181","Inyo Craters",1,"pj",47.3,0.1757167566
"768","9pj1_1182","Inyo Craters",1,"pj",36.2,0.1029219576
"769","9pj1_1183","Inyo Craters",1,"pj",7.6,0.0045364704
"770","9pj1_1184","Inyo Craters",1,"pj",16.1,0.0203583534
"771","9pj1_1185","Inyo Craters",1,"pj",17.1,0.0229658814
"772","9pj1_1186","Inyo Craters",1,"pj",17.5,0.024052875
"773","9pj1_1187","Inyo Craters",1,"pj",35.8,0.1006600056
"774","9pj1_1188","Inyo Craters",1,"pj",8.4,0.0055417824
"775","9pj1_1189","Inyo Craters",1,"pj",26.2,0.0539129976
"776","9pj1_1190","Inyo Craters",1,"pj",23.8,0.0444881976
"777","9pj1_1191","Inyo Craters",1,"pj",4.8,0.0018095616
"778","9pj1_1192","Inyo Craters",1,"pj",25.3,0.0502726686
"779","9pj1_1193","Inyo Craters",1,"pj",25.4,0.0506708664
"780","9pj1_1194","Inyo Craters",1,"pj",20.4,0.0326852064
"781","9pj1_1195","Inyo Craters",1,"pj",11.1,0.0096769134
"782","9pj1_1196","Inyo Craters",1,"pj",9,0.00636174
"783","9pj1_1197","Inyo Craters",1,"pj",28.8,0.0651442176
"784","9pj1_1198","Inyo Craters",1,"pj",8.3,0.0054106206
"785","9pj1_1199","Inyo Craters",1,"pj",29.8,0.0697466616
"786","9pj1_1200","Inyo Craters",1,"pj",21.3,0.0356328126
"787","9pc1_1201","Inyo Craters",1,"pc",7.8,0.0047783736
"788","9pj1_1202","Inyo Craters",1,"pj",46.1,0.1669139934
"789","9pj1_1203","Inyo Craters",1,"pj",1.7,0.0002269806
"790","9pj1_1204","Inyo Craters",1,"pj",25.3,0.0502726686
"791","9pj1_1205","Inyo Craters",1,"pj",29.3,0.0387272886
"792","9pj1_1206","Inyo Craters",1,"pj",2.2,0.0003801336
"793","9pj1_1207","Inyo Craters",1,"pj",2.4,0.0004523904
"794","9pj1_1208","Inyo Craters",1,"pj",4.7,0.0017349486
"795","9pj1_1209","Inyo Craters",1,"pj",21.7,0.0369837006
"796","9pj1_1210","Inyo Craters",1,"pj",40.9,0.1313824974
"797","9pj1_1211","Inyo Craters",1,"pj",1.7,0.0002269806
"798","9pj1_1212","Inyo Craters",1,"pj",19.8,0.0307908216
"799","9pj1_1213","Inyo Craters",1,"pj",11.8,0.0109359096
"800","9pj1_1214","Inyo Craters",1,"pj",7.3,0.0041853966
"801","9pj1_1215","Inyo Craters",1,"pj",4,0.00125664
"802","9pj1_1216","Inyo Craters",1,"pj",17.3,0.0235062366
"803","9pj1_1217","Inyo Craters",1,"pj",13.9,0.0151747134
"804","9pj1_1218","Inyo Craters",1,"pj",9.3,0.0067929246
"805","9pj1_1219","Inyo Craters",1,"pj",2.4,0.0004523904
"806","9pj1_1220","Inyo Craters",1,"pj",5.3,0.0022061886
"807","9pj1_1221","Inyo Craters",1,"pj",10.1,0.0080118654
"808","9pj1_1222","Inyo Craters",1,"pj",19.2,0.0289529856
"809","9pj1_1223","Inyo Craters",1,"pj",30.4,0.0725835264
"810","9pj1_1224","Inyo Craters",1,"pj",29.1,0.0665084574
"811","9pj1_1225","Inyo Craters",1,"pj",13,0.01327326
"812","9pj1_1226","Inyo Craters",1,"pj",19.9,0.0311026254
